CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,INTRUNO,SEATLOC,INTCOMP,INTRUSION,INTMAG,INTDIRECT,CASEWGT,PSUSTRAT,VERSION
25711,24,59,1-24-2022-059-03,3,2,3,13,8,12,2,3,241.4168862,1,7
25711,24,59,1-24-2022-059-03,3,2,4,12,24,5,1,3,241.4168862,1,7
25711,24,59,1-24-2022-059-03,3,2,5,23,15,26,3,3,241.4168862,1,7
25711,24,59,1-24-2022-059-03,3,2,6,23,6,12,2,3,241.4168862,1,7
25716,73,38,1-73-2022-038-04,4,1,1,99,99,999,9,9,48.33240244,3,7
25722,14,34,1-14-2022-034-02,2,1,1,11,24,999,1,2,158.2363863,8,7
25722,14,34,1-14-2022-034-02,2,1,2,11,21,999,1,2,158.2363863,8,7
25722,14,34,1-14-2022-034-02,2,1,3,13,21,999,1,2,158.2363863,8,7
25722,14,34,1-14-2022-034-02,2,1,4,12,21,999,1,2,158.2363863,8,7
25722,14,34,1-14-2022-034-02,2,1,5,11,15,999,2,3,158.2363863,8,7
25722,14,34,1-14-2022-034-02,2,1,6,11,12,999,2,3,158.2363863,8,7
25722,14,34,1-14-2022-034-02,2,1,7,11,1,999,1,2,158.2363863,8,7
25722,14,34,1-14-2022-034-02,2,1,8,11,2,999,1,2,158.2363863,8,7
25725,23,29,1-23-2022-029-06,6,1,1,11,20,999,1,1,442.600644,5,7
25725,23,29,1-23-2022-029-06,6,1,2,33,20,999,2,1,442.600644,5,7
25725,23,29,1-23-2022-029-06,6,1,3,12,22,999,1,1,442.600644,5,7
25725,23,29,1-23-2022-029-06,6,1,4,21,8,999,1,3,442.600644,5,7
25725,23,29,1-23-2022-029-06,6,1,5,12,21,999,4,2,442.600644,5,7
25727,28,34,1-28-2022-034-09,9,1,1,11,21,999,1,2,142.7839986,3,7
25727,28,34,1-28-2022-034-09,9,1,2,12,21,999,1,2,142.7839986,3,7
25727,28,34,1-28-2022-034-09,9,1,3,13,21,999,1,2,142.7839986,3,7
25731,13,62,1-13-2022-062-08,8,1,1,11,2,4,1,2,741.2405567,7,7
25731,13,62,1-13-2022-062-08,8,1,2,12,3,12,2,2,741.2405567,7,7
25731,13,62,1-13-2022-062-08,8,1,3,12,21,7,1,2,741.2405567,7,7
25731,13,62,1-13-2022-062-08,8,1,11,13,33,13,2,2,741.2405567,7,7
25731,13,62,1-13-2022-062-08,8,1,12,13,5,8,2,2,741.2405567,7,7
25731,13,62,1-13-2022-062-08,8,1,13,11,5,6,1,2,741.2405567,7,7
25731,13,62,1-13-2022-062-08,8,1,4,13,4,84,6,2,741.2405567,7,7
25731,13,62,1-13-2022-062-08,8,1,5,13,7,12,2,2,741.2405567,7,7
25731,13,62,1-13-2022-062-08,8,1,6,12,22,8,2,2,741.2405567,7,7
25731,13,62,1-13-2022-062-08,8,1,8,13,22,19,3,2,741.2405567,7,7
25731,13,62,1-13-2022-062-08,8,1,9,11,33,4,1,2,741.2405567,7,7
25731,13,62,1-13-2022-062-08,8,1,10,12,33,7,1,2,741.2405567,7,7
25737,27,32,1-27-2022-032-07,7,1,1,13,8,4,1,3,195.4973134,3,7
25737,27,32,1-27-2022-032-07,7,1,2,13,6,3,1,3,195.4973134,3,7
25737,27,32,1-27-2022-032-07,7,1,3,13,17,4,1,3,195.4973134,3,7
25737,27,32,1-27-2022-032-07,7,1,4,23,15,4,1,3,195.4973134,3,7
27154,18,75,1-18-2022-075-06,6,1,1,11,22,9,2,1,338.2697501,6,7
27154,18,75,1-18-2022-075-06,6,1,2,12,22,9,2,1,338.2697501,6,7
27154,18,75,1-18-2022-075-06,6,1,3,13,22,10,2,1,338.2697501,6,7
27154,18,75,1-18-2022-075-06,6,1,4,11,21,999,1,1,338.2697501,6,7
27154,18,75,1-18-2022-075-06,6,1,5,12,21,999,1,1,338.2697501,6,7
27154,18,75,1-18-2022-075-06,6,1,6,13,21,999,1,1,338.2697501,6,7
27154,18,75,1-18-2022-075-06,6,1,7,11,19,9,2,1,338.2697501,6,7
27154,18,75,1-18-2022-075-06,6,1,8,12,19,10,2,1,338.2697501,6,7
27154,18,75,1-18-2022-075-06,6,1,9,13,19,8,2,1,338.2697501,6,7
27174,14,74,1-14-2022-074-07,7,2,1,98,10,47,5,2,8114.479872,8,7
27177,77,76,1-77-2022-076-06,6,1,1,22,19,19,3,1,1317.500157,9,7
27177,77,76,1-77-2022-076-06,6,1,2,21,9,20,3,3,1317.500157,9,7
27180,24,107,1-24-2022-107-01,1,2,1,23,14,999,1,3,177.7710636,1,7
27180,24,107,1-24-2022-107-01,1,2,2,23,9,999,1,3,177.7710636,1,7
27197,76,78,1-76-2022-078-01,1,1,1,11,2,15,3,2,24.37424242,3,7
27197,76,78,1-76-2022-078-01,1,1,2,12,3,10,2,2,24.37424242,3,7
27197,76,78,1-76-2022-078-01,1,1,3,12,1,8,2,1,24.37424242,3,7
27197,76,78,1-76-2022-078-01,1,1,4,11,6,999,9,1,24.37424242,3,7
27197,76,78,1-76-2022-078-01,1,1,5,11,24,13,2,2,24.37424242,3,7
27197,76,78,1-76-2022-078-01,1,1,6,21,6,999,3,1,24.37424242,3,7
27197,76,78,1-76-2022-078-01,1,1,7,11,14,999,2,3,24.37424242,3,7
27197,76,78,1-76-2022-078-01,1,1,8,11,7,999,2,3,24.37424242,3,7
27197,76,78,1-76-2022-078-01,1,1,9,11,33,999,2,2,24.37424242,3,7
27197,76,78,1-76-2022-078-01,1,1,10,11,12,999,3,3,24.37424242,3,7
27197,76,78,1-76-2022-078-01,1,1,11,11,21,999,3,2,24.37424242,3,7
27197,76,78,1-76-2022-078-01,1,2,1,11,12,999,4,2,24.37424242,3,7
27197,76,78,1-76-2022-078-01,1,2,2,11,2,999,3,2,24.37424242,3,7
27197,76,78,1-76-2022-078-01,1,2,3,11,1,999,4,2,24.37424242,3,7
27197,76,78,1-76-2022-078-01,1,2,4,11,5,999,4,2,24.37424242,3,7
25739,32,42,1-32-2022-042-02,2,1,6,11,1,13,2,1,131.6581482,7,7
25739,32,42,1-32-2022-042-02,2,1,1,11,2,9,2,2,131.6581482,7,7
25739,32,42,1-32-2022-042-02,2,1,2,12,3,19,3,2,131.6581482,7,7
25739,32,42,1-32-2022-042-02,2,1,3,13,4,25,3,2,131.6581482,7,7
25739,32,42,1-32-2022-042-02,2,1,4,13,5,999,3,2,131.6581482,7,7
25739,32,42,1-32-2022-042-02,2,1,5,13,7,6,1,3,131.6581482,7,7
25742,31,29,1-31-2022-029-06,6,2,1,99,99,999,9,9,210.5752517,6,7
25750,21,28,1-21-2022-028-08,8,1,1,13,15,6,1,3,645.3876333,11,7
25750,21,28,1-21-2022-028-08,8,1,2,13,4,13,2,2,645.3876333,11,7
25750,21,28,1-21-2022-028-08,8,1,3,12,3,7,1,2,645.3876333,11,7
25750,21,28,1-21-2022-028-08,8,1,4,13,7,4,1,2,645.3876333,11,7
25750,21,28,1-21-2022-028-08,8,1,5,13,21,999,2,2,645.3876333,11,7
25750,21,28,1-21-2022-028-08,8,1,6,12,21,999,2,2,645.3876333,11,7
25750,21,28,1-21-2022-028-08,8,1,7,11,21,999,1,2,645.3876333,11,7
25750,21,28,1-21-2022-028-08,8,1,8,13,5,999,2,2,645.3876333,11,7
25750,21,28,1-21-2022-028-08,8,1,9,13,12,999,1,2,645.3876333,11,7
25750,21,28,1-21-2022-028-08,8,1,10,13,6,999,1,3,645.3876333,11,7
25762,54,37,1-54-2022-037-08,8,1,1,11,18,999,9,3,383.9894565,9,7
25762,54,37,1-54-2022-037-08,8,1,2,11,20,999,9,3,383.9894565,9,7
25762,54,37,1-54-2022-037-08,8,1,3,11,21,999,9,2,383.9894565,9,7
25762,54,37,1-54-2022-037-08,8,1,4,11,7,999,9,3,383.9894565,9,7
25771,77,38,1-77-2022-038-05,5,1,1,11,6,26,3,3,188.3984272,9,7
25771,77,38,1-77-2022-038-05,5,1,2,11,15,27,3,3,188.3984272,9,7
25771,77,38,1-77-2022-038-05,5,1,3,11,2,10,2,2,188.3984272,9,7
25771,77,38,1-77-2022-038-05,5,1,4,11,5,30,4,2,188.3984272,9,7
25771,77,38,1-77-2022-038-05,5,1,5,11,7,999,1,3,188.3984272,9,7
25782,19,69,1-19-2022-069-03,3,2,1,98,31,15,3,2,98.17456802,9,7
25784,11,29,1-11-2022-029-06,6,1,1,21,16,999,9,3,2830.224542,8,7
25787,24,65,1-24-2022-065-05,5,1,1,13,21,999,1,1,57.93533208,1,7
26605,19,108,1-19-2022-108-01,1,1,5,12,21,999,1,2,60.62443222,9,7
26605,19,108,1-19-2022-108-01,1,1,6,13,21,999,1,2,60.62443222,9,7
26605,19,108,1-19-2022-108-01,1,1,7,23,25,999,4,2,60.62443222,9,7
26605,19,108,1-19-2022-108-01,1,1,8,22,25,999,4,2,60.62443222,9,7
26619,25,66,1-25-2022-066-05,5,1,1,13,4,17,3,2,66.51538172,2,7
26619,25,66,1-25-2022-066-05,5,1,2,13,5,7,1,2,66.51538172,2,7
26619,25,66,1-25-2022-066-05,5,1,3,13,7,5,1,2,66.51538172,2,7
26622,28,64,1-28-2022-064-09,9,1,1,11,7,999,1,3,551.0669412,3,7
26622,28,64,1-28-2022-064-09,9,1,2,11,22,999,4,1,551.0669412,3,7
26622,28,64,1-28-2022-064-09,9,1,3,11,19,999,4,1,551.0669412,3,7
26622,28,64,1-28-2022-064-09,9,1,4,12,22,999,3,1,551.0669412,3,7
26622,28,64,1-28-2022-064-09,9,1,5,12,19,999,3,1,551.0669412,3,7
26622,28,64,1-28-2022-064-09,9,1,6,13,22,999,2,1,551.0669412,3,7
26622,28,64,1-28-2022-064-09,9,1,7,13,19,999,2,1,551.0669412,3,7
26622,28,64,1-28-2022-064-09,9,1,8,11,30,999,3,1,551.0669412,3,7
26622,28,64,1-28-2022-064-09,9,1,9,12,30,999,2,1,551.0669412,3,7
26622,28,64,1-28-2022-064-09,9,1,10,13,30,999,1,1,551.0669412,3,7
26622,28,64,1-28-2022-064-09,9,1,11,11,20,999,3,1,551.0669412,3,7
26622,28,64,1-28-2022-064-09,9,1,12,11,8,999,2,1,551.0669412,3,7
26622,28,64,1-28-2022-064-09,9,1,13,11,31,999,1,2,551.0669412,3,7
26622,28,64,1-28-2022-064-09,9,1,14,12,31,999,1,2,551.0669412,3,7
26622,28,64,1-28-2022-064-09,9,1,15,13,31,999,1,2,551.0669412,3,7
26622,28,64,1-28-2022-064-09,9,1,16,13,20,999,2,1,551.0669412,3,7
26622,28,64,1-28-2022-064-09,9,1,17,13,8,999,1,1,551.0669412,3,7
26622,28,64,1-28-2022-064-09,9,1,18,13,7,999,1,1,551.0669412,3,7
26633,16,62,1-16-2022-062-05,5,1,1,11,5,999,2,2,114.0038341,5,7
26633,16,62,1-16-2022-062-05,5,1,2,11,12,999,1,3,114.0038341,5,7
26633,16,62,1-16-2022-062-05,5,2,1,11,6,5,1,2,114.0038341,5,7
25787,24,65,1-24-2022-065-05,5,1,2,11,7,999,2,1,57.93533208,1,7
25787,24,65,1-24-2022-065-05,5,1,3,23,16,999,3,3,57.93533208,1,7
25787,24,65,1-24-2022-065-05,5,1,4,23,20,999,3,3,57.93533208,1,7
25787,24,65,1-24-2022-065-05,5,1,5,23,6,999,3,3,57.93533208,1,7
25787,24,65,1-24-2022-065-05,5,1,6,23,23,999,3,3,57.93533208,1,7
25787,24,65,1-24-2022-065-05,5,1,19,23,29,999,9,3,57.93533208,1,7
25787,24,65,1-24-2022-065-05,5,1,13,13,22,999,9,1,57.93533208,1,7
25787,24,65,1-24-2022-065-05,5,1,14,12,21,999,9,1,57.93533208,1,7
25787,24,65,1-24-2022-065-05,5,1,15,11,21,999,9,1,57.93533208,1,7
25787,24,65,1-24-2022-065-05,5,1,16,13,12,999,9,3,57.93533208,1,7
25787,24,65,1-24-2022-065-05,5,1,17,23,8,999,9,3,57.93533208,1,7
25787,24,65,1-24-2022-065-05,5,1,18,23,9,999,9,3,57.93533208,1,7
25787,24,65,1-24-2022-065-05,5,1,7,23,19,999,3,1,57.93533208,1,7
25787,24,65,1-24-2022-065-05,5,1,8,22,19,999,2,1,57.93533208,1,7
25787,24,65,1-24-2022-065-05,5,1,9,21,19,999,2,1,57.93533208,1,7
25787,24,65,1-24-2022-065-05,5,1,10,13,6,999,9,3,57.93533208,1,7
25787,24,65,1-24-2022-065-05,5,1,11,11,22,999,9,1,57.93533208,1,7
25787,24,65,1-24-2022-065-05,5,1,12,12,22,999,9,1,57.93533208,1,7
25797,10,65,1-10-2022-065-03,3,1,1,11,22,999,1,1,418.7194084,4,7
25797,10,65,1-10-2022-065-03,3,1,2,12,19,999,1,1,418.7194084,4,7
25797,10,65,1-10-2022-065-03,3,1,3,13,22,999,1,1,418.7194084,4,7
25797,10,65,1-10-2022-065-03,3,1,4,12,22,999,1,1,418.7194084,4,7
25797,10,65,1-10-2022-065-03,3,1,5,11,20,999,1,1,418.7194084,4,7
25797,10,65,1-10-2022-065-03,3,1,6,11,21,999,1,2,418.7194084,4,7
25797,10,65,1-10-2022-065-03,3,1,7,12,21,999,1,2,418.7194084,4,7
25797,10,65,1-10-2022-065-03,3,1,8,13,21,999,1,2,418.7194084,4,7
25799,10,67,1-10-2022-067-05,5,1,1,11,5,25,3,2,128.3260502,4,7
25799,10,67,1-10-2022-067-05,5,1,2,11,2,999,2,2,128.3260502,4,7
25799,10,67,1-10-2022-067-05,5,1,3,11,12,999,2,2,128.3260502,4,7
25799,10,67,1-10-2022-067-05,5,1,4,12,3,999,2,2,128.3260502,4,7
25799,10,67,1-10-2022-067-05,5,1,5,11,21,999,2,2,128.3260502,4,7
25799,10,67,1-10-2022-067-05,5,1,6,12,21,999,2,2,128.3260502,4,7
25799,10,67,1-10-2022-067-05,5,1,7,13,21,999,1,2,128.3260502,4,7
25799,10,67,1-10-2022-067-05,5,1,8,11,33,999,2,2,128.3260502,4,7
25810,32,45,1-32-2022-045-03,3,2,1,11,33,26,3,2,2542.874253,7,7
25822,27,34,1-27-2022-034-05,5,2,1,98,31,8,2,2,13.2679623,3,7
25822,27,34,1-27-2022-034-05,5,2,2,98,6,11,2,2,13.2679623,3,7
25824,21,29,1-21-2022-029-02,2,1,10,12,21,999,3,2,52.34433849,11,7
25824,21,29,1-21-2022-029-02,2,1,11,13,21,999,2,2,52.34433849,11,7
25824,21,29,1-21-2022-029-02,2,1,4,11,19,38,4,1,52.34433849,11,7
25824,21,29,1-21-2022-029-02,2,1,5,12,19,18,3,1,52.34433849,11,7
25824,21,29,1-21-2022-029-02,2,1,6,11,20,10,2,3,52.34433849,11,7
25824,21,29,1-21-2022-029-02,2,1,7,11,35,999,2,2,52.34433849,11,7
25824,21,29,1-21-2022-029-02,2,1,8,12,35,999,3,2,52.34433849,11,7
25824,21,29,1-21-2022-029-02,2,1,9,11,21,999,3,2,52.34433849,11,7
25824,21,29,1-21-2022-029-02,2,1,1,11,7,15,3,1,52.34433849,11,7
25824,21,29,1-21-2022-029-02,2,1,2,11,22,24,3,1,52.34433849,11,7
25824,21,29,1-21-2022-029-02,2,1,3,12,22,9,2,1,52.34433849,11,7
25825,21,30,1-21-2022-030-01,1,1,1,23,18,999,2,3,98.34972799,11,7
25825,21,30,1-21-2022-030-01,1,1,2,21,18,999,2,3,98.34972799,11,7
25825,21,30,1-21-2022-030-01,1,1,3,13,7,999,2,3,98.34972799,11,7
25825,21,30,1-21-2022-030-01,1,1,4,13,18,999,2,3,98.34972799,11,7
25825,21,30,1-21-2022-030-01,1,1,5,11,19,999,1,1,98.34972799,11,7
25825,21,30,1-21-2022-030-01,1,1,6,12,19,999,3,1,98.34972799,11,7
25825,21,30,1-21-2022-030-01,1,1,7,13,19,999,2,1,98.34972799,11,7
25825,21,30,1-21-2022-030-01,1,1,8,11,21,999,2,2,98.34972799,11,7
25825,21,30,1-21-2022-030-01,1,1,9,12,21,999,3,1,98.34972799,11,7
25825,21,30,1-21-2022-030-01,1,1,10,13,21,999,4,1,98.34972799,11,7
25825,21,30,1-21-2022-030-01,1,2,1,13,17,999,2,3,98.34972799,11,7
25828,26,59,1-26-2022-059-02,2,1,10,13,33,999,1,2,23.93090457,10,7
25828,26,59,1-26-2022-059-02,2,1,11,12,3,999,1,2,23.93090457,10,7
25828,26,59,1-26-2022-059-02,2,1,4,13,7,999,1,2,23.93090457,10,7
25828,26,59,1-26-2022-059-02,2,1,5,13,14,999,2,3,23.93090457,10,7
25828,26,59,1-26-2022-059-02,2,1,6,13,6,999,2,3,23.93090457,10,7
25828,26,59,1-26-2022-059-02,2,1,7,13,21,999,2,2,23.93090457,10,7
25828,26,59,1-26-2022-059-02,2,1,8,12,21,999,2,2,23.93090457,10,7
25828,26,59,1-26-2022-059-02,2,1,9,11,21,999,1,2,23.93090457,10,7
25828,26,59,1-26-2022-059-02,2,1,1,13,4,9,2,2,23.93090457,10,7
25828,26,59,1-26-2022-059-02,2,1,2,13,12,5,1,3,23.93090457,10,7
25828,26,59,1-26-2022-059-02,2,1,3,13,5,999,1,2,23.93090457,10,7
25845,77,41,1-77-2022-041-03,3,2,1,13,5,5,1,2,678.4291894,9,7
25853,19,70,1-19-2022-070-08,8,2,1,98,31,18,3,2,92.02226544,9,7
25853,19,70,1-19-2022-070-08,8,2,2,98,6,13,2,1,92.02226544,9,7
25853,19,70,1-19-2022-070-08,8,2,3,21,25,999,2,2,92.02226544,9,7
25853,19,70,1-19-2022-070-08,8,2,4,22,25,999,2,2,92.02226544,9,7
27197,76,78,1-76-2022-078-01,1,2,5,11,6,999,3,3,24.37424242,3,7
27197,76,78,1-76-2022-078-01,1,2,6,11,14,999,3,3,24.37424242,3,7
27197,76,78,1-76-2022-078-01,1,2,7,12,1,999,2,3,24.37424242,3,7
27197,76,78,1-76-2022-078-01,1,2,8,11,29,999,2,1,24.37424242,3,7
27197,76,78,1-76-2022-078-01,1,2,9,12,3,999,3,2,24.37424242,3,7
27197,76,78,1-76-2022-078-01,1,2,10,11,7,999,2,3,24.37424242,3,7
27197,76,78,1-76-2022-078-01,1,2,11,13,1,999,1,3,24.37424242,3,7
27197,76,78,1-76-2022-078-01,1,2,12,88,96,999,8,8,24.37424242,3,7
27209,10,146,1-10-2022-146-09,9,3,1,11,8,4,1,3,1003.879492,4,7
27209,10,146,1-10-2022-146-09,9,3,2,11,16,1,0,3,1003.879492,4,7
27209,10,146,1-10-2022-146-09,9,3,3,21,14,9,2,3,1003.879492,4,7
27223,18,78,1-18-2022-078-02,2,1,1,13,17,999,1,3,56.84724494,6,7
27223,18,78,1-18-2022-078-02,2,1,2,12,8,999,1,3,56.84724494,6,7
27223,18,78,1-18-2022-078-02,2,1,3,23,17,999,3,3,56.84724494,6,7
27223,18,78,1-18-2022-078-02,2,1,4,23,9,999,3,3,56.84724494,6,7
27223,18,78,1-18-2022-078-02,2,1,5,23,6,999,2,3,56.84724494,6,7
27223,18,78,1-18-2022-078-02,2,4,1,23,20,7,1,3,56.84724494,6,7
27223,18,78,1-18-2022-078-02,2,4,2,13,8,9,2,3,56.84724494,6,7
27223,18,78,1-18-2022-078-02,2,4,3,13,20,5,1,3,56.84724494,6,7
27223,18,78,1-18-2022-078-02,2,4,4,13,7,3,1,3,56.84724494,6,7
27223,18,78,1-18-2022-078-02,2,4,5,23,25,60,5,2,56.84724494,6,7
27223,18,78,1-18-2022-078-02,2,4,6,22,25,20,3,2,56.84724494,6,7
27223,18,78,1-18-2022-078-02,2,4,7,21,25,9,2,2,56.84724494,6,7
27223,18,78,1-18-2022-078-02,2,4,8,23,29,10,2,2,56.84724494,6,7
27223,18,78,1-18-2022-078-02,2,4,9,22,29,8,2,2,56.84724494,6,7
27223,18,78,1-18-2022-078-02,2,4,10,21,29,6,1,2,56.84724494,6,7
27223,18,78,1-18-2022-078-02,2,4,11,12,24,4,1,3,56.84724494,6,7
27223,18,78,1-18-2022-078-02,2,4,12,13,16,21,3,3,56.84724494,6,7
27223,18,78,1-18-2022-078-02,2,4,13,98,31,999,6,2,56.84724494,6,7
25853,19,70,1-19-2022-070-08,8,2,5,23,25,999,2,2,92.02226544,9,7
25853,19,70,1-19-2022-070-08,8,2,6,23,9,3,1,2,92.02226544,9,7
25859,25,31,1-25-2022-031-07,7,1,1,13,22,999,3,1,562.2273593,2,7
25859,25,31,1-25-2022-031-07,7,1,2,13,20,999,3,1,562.2273593,2,7
25859,25,31,1-25-2022-031-07,7,1,3,13,19,999,3,1,562.2273593,2,7
25859,25,31,1-25-2022-031-07,7,1,4,12,22,999,1,1,562.2273593,2,7
25859,25,31,1-25-2022-031-07,7,1,5,12,19,999,1,1,562.2273593,2,7
25861,24,67,1-24-2022-067-06,6,1,1,23,18,999,9,3,264.7261946,1,7
25865,14,39,1-14-2022-039-01,1,1,1,99,99,999,9,9,235.5944962,8,7
25868,52,59,1-52-2022-059-03,3,2,1,99,99,999,9,9,20.16576703,12,7
25874,13,71,1-13-2022-071-02,2,2,1,11,17,8,2,3,35.13615508,7,7
25874,13,71,1-13-2022-071-02,2,2,2,11,22,23,3,1,35.13615508,7,7
25874,13,71,1-13-2022-071-02,2,2,3,12,22,8,2,1,35.13615508,7,7
25874,13,71,1-13-2022-071-02,2,2,4,13,14,4,1,3,35.13615508,7,7
25882,31,32,1-31-2022-032-02,2,1,9,11,20,999,2,3,220.1476746,6,7
25882,31,32,1-31-2022-032-02,2,1,3,11,22,11,2,2,220.1476746,6,7
25882,31,32,1-31-2022-032-02,2,1,4,12,22,6,1,1,220.1476746,6,7
25882,31,32,1-31-2022-032-02,2,1,5,12,19,10,2,1,220.1476746,6,7
25882,31,32,1-31-2022-032-02,2,1,6,11,21,999,2,2,220.1476746,6,7
25882,31,32,1-31-2022-032-02,2,1,7,12,21,999,2,2,220.1476746,6,7
25882,31,32,1-31-2022-032-02,2,1,8,13,21,999,2,2,220.1476746,6,7
25882,31,32,1-31-2022-032-02,2,1,1,11,7,10,2,3,220.1476746,6,7
25882,31,32,1-31-2022-032-02,2,1,2,11,19,13,2,1,220.1476746,6,7
25885,48,7,1-48-2022-007-06,6,1,1,11,7,999,1,3,325.3350736,12,7
25885,48,7,1-48-2022-007-06,6,1,2,11,21,999,2,1,325.3350736,12,7
25885,48,7,1-48-2022-007-06,6,1,3,12,21,999,3,1,325.3350736,12,7
25885,48,7,1-48-2022-007-06,6,1,4,13,21,999,3,1,325.3350736,12,7
25885,48,7,1-48-2022-007-06,6,1,5,11,22,999,1,1,325.3350736,12,7
25885,48,7,1-48-2022-007-06,6,1,6,11,19,999,1,1,325.3350736,12,7
25888,16,39,1-16-2022-039-09,9,1,1,11,22,999,1,1,2661.726458,5,7
25888,16,39,1-16-2022-039-09,9,1,2,12,22,999,1,1,2661.726458,5,7
25888,16,39,1-16-2022-039-09,9,1,3,13,22,999,1,1,2661.726458,5,7
25896,20,83,1-20-2022-083-06,6,1,1,13,5,16,3,2,263.7882022,11,7
25896,20,83,1-20-2022-083-06,6,1,2,13,6,7,1,3,263.7882022,11,7
25896,20,83,1-20-2022-083-06,6,1,3,13,12,999,1,3,263.7882022,11,7
25897,20,84,1-20-2022-084-09,9,1,4,12,19,999,1,1,561.4422757,11,7
25897,20,84,1-20-2022-084-09,9,1,5,22,19,999,1,1,561.4422757,11,7
25897,20,84,1-20-2022-084-09,9,1,6,13,20,999,1,1,561.4422757,11,7
25897,20,84,1-20-2022-084-09,9,1,7,13,8,999,1,3,561.4422757,11,7
25897,20,84,1-20-2022-084-09,9,1,8,11,22,999,1,1,561.4422757,11,7
25897,20,84,1-20-2022-084-09,9,1,1,12,22,999,1,1,561.4422757,11,7
25897,20,84,1-20-2022-084-09,9,1,2,13,22,999,1,1,561.4422757,11,7
25897,20,84,1-20-2022-084-09,9,1,3,13,7,999,1,3,561.4422757,11,7
25899,26,62,1-26-2022-062-02,2,1,1,13,6,999,2,3,55.05461785,10,7
25899,26,62,1-26-2022-062-02,2,1,2,13,15,999,4,3,55.05461785,10,7
25899,26,62,1-26-2022-062-02,2,1,9,13,21,999,1,2,55.05461785,10,7
25899,26,62,1-26-2022-062-02,2,2,1,13,5,22,3,2,55.05461785,10,7
25899,26,62,1-26-2022-062-02,2,1,3,13,7,999,3,3,55.05461785,10,7
25899,26,62,1-26-2022-062-02,2,1,4,13,5,999,9,3,55.05461785,10,7
25899,26,62,1-26-2022-062-02,2,1,5,13,12,999,4,3,55.05461785,10,7
25899,26,62,1-26-2022-062-02,2,1,6,13,4,999,9,2,55.05461785,10,7
25899,26,62,1-26-2022-062-02,2,1,7,11,21,999,1,2,55.05461785,10,7
25899,26,62,1-26-2022-062-02,2,1,8,12,21,999,1,2,55.05461785,10,7
25902,30,44,1-30-2022-044-04,4,1,1,23,17,2,0,3,845.9563078,10,7
25914,54,44,1-54-2022-044-05,5,1,1,11,21,12,2,2,115.9972911,9,7
25914,54,44,1-54-2022-044-05,5,1,2,12,21,12,2,2,115.9972911,9,7
25914,54,44,1-54-2022-044-05,5,1,3,13,21,18,3,2,115.9972911,9,7
25914,54,44,1-54-2022-044-05,5,1,4,13,14,4,1,3,115.9972911,9,7
25914,54,44,1-54-2022-044-05,5,1,5,23,16,10,2,3,115.9972911,9,7
25914,54,44,1-54-2022-044-05,5,1,6,23,9,6,1,3,115.9972911,9,7
25914,54,44,1-54-2022-044-05,5,1,7,23,30,6,1,1,115.9972911,9,7
25916,77,43,1-77-2022-043-06,6,2,1,77,97,997,7,7,4145.361161,9,7
25917,59,28,1-59-2022-028-04,4,2,1,13,15,39,4,3,2339.422267,6,7
25917,59,28,1-59-2022-028-04,4,2,2,13,6,36,4,3,2339.422267,6,7
25917,59,28,1-59-2022-028-04,4,2,3,13,7,43,4,3,2339.422267,6,7
25917,59,28,1-59-2022-028-04,4,2,4,13,4,15,3,3,2339.422267,6,7
25917,59,28,1-59-2022-028-04,4,2,5,13,32,999,1,3,2339.422267,6,7
25922,19,74,1-19-2022-074-05,5,1,1,11,5,3,1,2,38.91602835,9,7
25922,19,74,1-19-2022-074-05,5,1,2,11,24,5,1,2,38.91602835,9,7
25922,19,74,1-19-2022-074-05,5,2,1,11,5,3,1,2,38.91602835,9,7
25922,19,74,1-19-2022-074-05,5,2,2,11,24,28,3,2,38.91602835,9,7
25922,19,74,1-19-2022-074-05,5,2,3,13,24,14,2,2,38.91602835,9,7
25922,19,74,1-19-2022-074-05,5,2,4,22,25,6,1,2,38.91602835,9,7
25924,19,76,1-19-2022-076-01,1,1,1,11,7,31,4,3,60.62443222,9,7
25924,19,76,1-19-2022-076-01,1,1,2,11,22,20,3,1,60.62443222,9,7
25924,19,76,1-19-2022-076-01,1,1,3,11,19,28,3,1,60.62443222,9,7
25924,19,76,1-19-2022-076-01,1,1,4,11,20,40,4,3,60.62443222,9,7
25924,19,76,1-19-2022-076-01,1,1,11,21,30,14,2,1,60.62443222,9,7
25924,19,76,1-19-2022-076-01,1,1,12,22,19,14,2,1,60.62443222,9,7
25924,19,76,1-19-2022-076-01,1,1,13,22,30,9,2,1,60.62443222,9,7
25924,19,76,1-19-2022-076-01,1,1,14,21,16,999,1,3,60.62443222,9,7
25924,19,76,1-19-2022-076-01,1,1,5,11,8,25,3,3,60.62443222,9,7
25924,19,76,1-19-2022-076-01,1,1,6,12,22,9,2,1,60.62443222,9,7
25924,19,76,1-19-2022-076-01,1,1,7,12,19,23,3,1,60.62443222,9,7
25924,19,76,1-19-2022-076-01,1,1,8,21,9,28,3,3,60.62443222,9,7
25924,19,76,1-19-2022-076-01,1,1,9,21,19,20,3,1,60.62443222,9,7
25924,19,76,1-19-2022-076-01,1,1,10,21,20,41,4,3,60.62443222,9,7
25925,19,77,1-19-2022-077-08,8,2,9,11,21,999,9,2,292.2104583,9,7
25925,19,77,1-19-2022-077-08,8,2,10,12,21,999,9,2,292.2104583,9,7
