CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,EVENTDESC,CDCEVENT,IGCYCRASH,WARNLAMP,NUMEVENTS,EVENT1TO2,FILEREC,MAXDVRESTIME,MAXDVLONG,MAXDVLONGTIME,MAXDVLAT,MAXDVLATTIME,CASEWGT,PSUSTRAT,VERSION
10592,14,33,1-14-2018-033-03,3,2,1,2,1st Prior Event,97,4266,0,1,0.0000,1,9997.0000,10.9480,164.0000,3.0590,240.0000,1970.55622329544,8,3
9395,28,9,1-28-2018-009-07,7,1,1,1,Event Record 1,97,1824,0,1,9997.0000,1,9997.0000,-11.2700,300.0000,0.0000,252.5000,623.245805105024,3,3
9878,13,43,1-13-2018-043-04,4,1,1,3,2nd Prior Event,97,4419,0,1,0.0000,1,9997.0000,-19.9640,206.0000,-0.9660,260.0000,2892.52021426962,7,3
11434,27,54,1-27-2018-054-02,2,1,1,1,Event Record 1,97,26122,0,1,0.0000,1,255.0000,0.0000,0.0000,3.0590,255.0000,21.4575803692523,3,3
12305,14,64,1-14-2018-064-03,3,2,1,2,1st Prior Event,97,5920,1,7,9997.0000,7,9997.0000,-5.4740,255.0000,10.3040,255.0000,1505.57980644435,8,3
10660,26,72,1-26-2018-072-04,4,1,1,2,Second Record,97,2420,1,0,0.2000,0,9997.0000,-9.4829,127.0000,0.2737,222.0000,2115.11001601441,10,3
11861,24,91,1-24-2018-091-04,4,1,1,2,Event Record 2,97,7662,1,2,0.9000,1,9997.0000,1.6100,290.0000,1.6100,222.5000,318.179565896149,1,3
11419,32,120,1-32-2018-120-02,2,1,1,2,1st Prior Event,97,1406,0,1,0.0000,1,9997.0000,-9.9820,72.0000,-0.9660,286.0000,80.512956361693,7,3
11991,24,96,1-24-2018-096-06,6,1,1,2,Event Record 2,97,4071,0,1,0.0000,1,285.0000,0.0000,0.0000,1.9320,285.0000,454.33926902399,1,3
11310,21,95,1-21-2018-095-05,5,1,1,2,1st Prior Event,97,8229,0,1,9995.0000,1,9997.0000,-37.0300,286.0000,10.9480,280.0000,24.6169956853338,11,3
12264,11,58,1-11-2018-058-02,2,1,1,1,Event Record 1,97,17668,0,1,9997.0000,1,9997.0000,6.4400,97.5000,0.0000,277.5000,170.071225423459,8,3
11039,21,83,1-21-2018-083-01,1,1,1,5,4_event (Record 5),97,9255,0,3,0.0000,1,9997.0000,-11.0000,285.0000,-17.0000,282.5000,158.205028590844,11,3
10930,29,44,1-29-2018-044-04,4,1,1,1,Event Record 1,97,7169,0,1,9997.0000,1,9997.0000,0.0000,7.5000,0.0000,297.5000,460.714658560086,2,3
11039,21,83,1-21-2018-083-01,1,1,1,6,5_event (Record 6),97,9255,0,2,1.0000,1,9997.0000,-13.0000,292.5000,-22.0000,300.0000,158.205028590844,11,3
12360,32,162,1-32-2018-162-05,5,1,1,1,First Record,97,28609,0,1,9997.0000,1,9997.0000,1.2397,180.0000,7.2289,300.0000,137.846141852323,7,3
9416,17,18,1-17-2018-018-04,4,1,1,1,Event Record 1,97,4543,0,1,9997.0000,1,9997.0000,0.0000,290.0000,0.0000,300.0000,1063.8281650274,4,3
10677,28,42,1-28-2018-042-06,6,2,1,1,First Record,97,8428,0,1,9997.0000,1,9997.0000,-1.9159,300.0000,-1.7227,300.0000,107.745172236415,3,3
10397,13,69,1-13-2018-069-02,2,2,1,2,Event Record 2,95,1243,1,1,9997.0000,1,9997.0000,0.0000,20.0000,0.0000,300.0000,48.9926711816002,7,3
9122,59,4,1-59-2018-004-03,3,2,1,2,Second Record,95,5530,0,4,0.3000,1,9997.0000,-9.1931,84.0000,-1.5617,300.0000,79.542999788287,6,3
11437,29,61,1-29-2018-061-03,3,1,1,1,"Record 1, Most Recent",95,5437,1,4,2.2335,1,9997.0000,-0.9660,117.5000,-5.9570,300.0000,86.3410973731994,2,3
12259,20,123,1-20-2018-123-04,4,1,1,3,Event 3,95,19493,0,1,0.0000,1,310.0000,-1.6100,310.0000,11.2700,310.0000,2663.8673582167,11,3
10017,12,25,1-12-2018-025-03,3,1,1,2,Event Record 2,95,1517,1,2,0.1000,1,9997.0000,3.2200,300.0000,3.2200,300.0000,471.316282487879,9,3
9886,66,14,1-66-2018-014-02,2,1,1,1,Event Record 1,95,5683,1,4,9997.0000,1,9997.0000,-9.6600,202.0000,14.4900,298.0000,115.61049161914,6,3
11465,77,23,1-77-2018-023-02,2,1,1,1,First Record,95,3728,0,1,9997.0000,1,9997.0000,-2.7853,257.0000,-2.8658,300.0000,191.424290157716,9,3
11756,27,62,1-27-2018-062-03,3,2,1,2,Event Record 2,95,2268,0,2,0.1000,1,9997.0000,-1.6100,300.0000,-1.6100,297.5000,93.7931550085029,3,3
10175,27,27,1-27-2018-027-03,3,1,1,2,Event Record 2,95,3238,0,2,0.1000,1,9997.0000,-6.4400,300.0000,1.6100,297.5000,134.724304570554,3,3
9518,52,9,1-52-2018-009-04,4,1,1,1,Most Recent Event,95,1021,1,2,0.6300,1,9997.0000,-9.0160,300.0000,14.0070,296.0000,671.040381456286,12,3
10101,26,44,1-26-2018-044-02,2,1,1,1,Most Recent Event,95,961,1,2,0.1000,1,9997.0000,0.0000,0.0000,-0.9660,280.0000,38.7091946575392,10,3
10705,17,77,1-17-2018-077-02,2,1,1,2,Event Record 2,95,6142,0,2,1.1200,1,9997.0000,1.6100,126.0000,11.2700,280.0000,68.6322934222387,4,3
11873,32,143,1-32-2018-143-02,2,1,1,1,Event Record 1,95,5482,0,1,9997.0000,1,9997.0000,-14.4900,506.0000,-19.3200,506.0000,65.2595091258562,7,3
12368,12,79,1-12-2018-079-02,2,1,1,2,Event Record 2,95,5588,0,2,0.3600,1,9997.0000,-1.6100,296.0000,16.1000,364.0000,616.532941171048,9,3
10777,12,41,1-12-2018-041-06,6,1,1,2,Event Record 2,95,7753,0,2,1.2600,1,9997.0000,12.8800,344.0000,-11.2700,324.0000,2974.79272638536,9,3
9531,12,14,1-12-2018-014-02,2,1,1,2,Event Record 2,95,5686,0,2,4.2400,1,9997.0000,-37.0300,210.0000,27.3700,210.0000,264.649475704765,9,3
9906,22,22,1-22-2018-022-03,3,1,1,1,Most Recent Event,95,10283,0,2,0.6000,1,9997.0000,1.9320,194.0000,5.9570,214.0000,129.509566678563,12,3
11604,32,129,1-32-2018-129-03,3,1,1,1,Most Recent Event,95,8241,0,2,2.4660,1,9997.0000,-6.9230,70.0000,0.9660,220.0000,1056.46515941194,7,3
10940,17,88,1-17-2018-088-03,3,1,1,2,Event Record 2,95,5086,1,2,0.8000,1,300.0000,-9.6600,300.0000,-9.6600,225.0000,1950.5801030578,4,3
10062,13,53,1-13-2018-053-04,4,1,1,2,Event Record 2,95,1308,1,1,9997.0000,1,195.0000,0.0000,0.0000,-1.9320,255.0000,1126.81820622405,7,3
11385,20,107,1-20-2018-107-06,6,1,1,1,Event Record 1,95,11990,1,1,0.0000,1,255.0000,0.0000,110.0000,4.0250,255.0000,510.115227458561,11,3
10777,12,41,1-12-2018-041-06,6,1,1,3,Event Record 3,95,7753,0,3,1.6800,1,9997.0000,3.2200,284.0000,11.2700,262.0000,2974.79272638536,9,3
9453,12,12,1-12-2018-012-03,3,1,1,1,Event Record 1,95,3724,1,1,9997.0000,1,180.0000,-0.9660,280.0000,0.0000,180.0000,1073.75120527293,9,3
11759,22,62,1-22-2018-062-04,4,2,1,1,Event Record 1,95,12945,0,1,9997.0000,1,9997.0000,-1.6100,192.0000,-9.6600,174.0000,330.825757378838,12,3
9904,27,19,1-27-2018-019-01,1,2,1,3,Record 3,95,1234,1,2,0.0290,1,9997.0000,2.0000,275.0000,-10.0000,155.0000,53.0506986294226,3,3
9904,27,19,1-27-2018-019-01,1,2,1,2,Record 2,95,1234,1,3,0.0290,1,9997.0000,1.0000,295.0000,-6.0000,125.0000,53.0506986294226,3,3
11015,17,91,1-17-2018-091-03,3,2,1,2,Record 2,95,1264,0,2,2.5500,1,130.0000,-14.0070,128.0000,-3.0590,130.0000,202.223247712318,4,3
9582,28,13,1-28-2018-013-04,4,1,1,2,Event Record 2,95,754,0,2,0.0000,1,107.5000,9.9820,160.0000,4.9910,107.5000,101.592042359211,3,3
11165,15,97,1-15-2018-097-03,3,2,1,2,Event Record 2,95,1451,0,2,0.0000,1,100.0000,-6.4400,107.5000,-12.8800,100.0000,94.32753262729,1,3
9784,19,34,1-19-2018-034-02,2,1,1,1,First Record,95,4690,0,3,9997.0000,1,9997.0000,-17.9515,300.0000,-1.0626,72.0000,46.6814730229856,9,3
11863,23,121,1-23-2018-121-03,3,2,1,2,Event Record 2,95,156,0,2,0.1000,1,97.5000,-4.8300,97.5000,-1.6100,77.5000,282.006683210584,5,3
9886,66,14,1-66-2018-014-02,2,1,1,2,Event Record 2,95,5683,0,2,4.2000,1,9997.0000,-28.9800,218.0000,-3.2200,78.0000,115.61049161914,6,3
9139,16,5,1-16-2018-005-03,3,2,1,2,1st Prior Event,95,6858,0,1,0.0000,1,9997.0000,-0.9660,156.0000,-12.0750,62.0000,535.890269029215,5,3
10732,12,40,1-12-2018-040-04,4,1,1,2,Event Record 2,95,542,1,1,9997.0000,1,9997.0000,-9.6600,117.5000,1.6100,65.0000,365.138001280497,9,3
11569,33,78,1-33-2018-078-01,1,2,1,2,Event Record 2,95,12552,0,2,0.6000,1,72.5000,17.7100,75.0000,-4.8300,67.5000,118.155870456403,12,3
11918,11,47,1-11-2018-047-06,6,1,1,1,Most Recent Event,95,13319,1,1,9995.0000,1,9997.0000,0.0000,0.0000,1.9320,68.0000,3958.02151841817,8,3
10060,20,49,1-20-2018-049-03,3,1,1,2,1st Prior Event,95,6215,0,1,9995.0000,1,9997.0000,-9.0160,64.0000,4.9910,52.0000,186.000218706921,11,3
10084,32,58,1-32-2018-058-05,5,1,1,2,Event Record 2,95,10787,1,2,1.1000,1,9997.0000,1.6100,40.0000,3.2200,48.0000,91.3446208780574,7,3
11918,11,47,1-11-2018-047-06,6,1,1,2,1st Prior Event,95,13319,1,2,0.0600,1,9997.0000,-13.0410,78.0000,3.0590,54.0000,3958.02151841817,8,3
11987,11,48,1-11-2018-048-01,1,2,1,1,Event Record 1,95,2702,0,1,9997.0000,1,35.0000,-29.0000,35.0000,13.0000,35.0000,171.130732997742,8,3
12308,33,98,1-33-2018-098-02,2,2,1,1,"Record 1, Most Recent",95,3389,1,3,1.7310,1,300.0000,-6.0000,300.0000,0.0000,17.5000,23.7983979496905,12,3
11794,11,42,1-11-2018-042-02,2,1,1,2,Second Record,95,14270,1,2,0.1000,1,9997.0000,1.4007,108.0000,-0.3381,14.0000,126.570205169571,8,3
11834,18,63,1-18-2018-063-03,3,2,1,1,Most Recent Event,95,10294,0,2,0.3000,1,9997.0000,1.6100,20.0000,-2.2540,32.0000,367.539247860764,6,3
9020,16,1,1-16-2018-001-08,8,1,1,1,Non-Deployment,95,20770,0,7,0.1000,0,637.5000,-0.0161,637.5000,997.0000,9997.0000,417.717624463348,5,3
11463,11,32,1-11-2018-032-05,5,1,1,2,Non-Deployment,95,59465,1,7,9997.0000,1,637.5000,-9.3702,637.5000,997.0000,9997.0000,111.457206362171,8,3
9633,15,28,1-15-2018-028-05,5,2,1,1,Most Recent Event,95,12160,0,7,9997.0000,1,9997.0000,-18.5150,300.0000,997.0000,9997.0000,14.5245876549888,1,3
11535,77,25,1-77-2018-025-02,2,1,1,2,Second Record,95,5594,1,2,0.3520,1,9997.0000,-17.0660,280.0000,997.0000,9997.0000,264.469785330564,9,3
12393,33,101,1-33-2018-101-02,2,1,1,1,First Record,95,90,0,1,0.0000,1,9997.0000,-0.6923,293.5000,997.0000,9997.0000,23.7983979496905,12,3
11467,24,74,1-24-2018-074-09,9,1,1,1,Non-Deployment,95,24412,0,7,0.8000,1,217.5000,0.0000,217.5000,997.0000,9997.0000,593.690548639172,1,3
10019,28,25,1-28-2018-025-08,8,1,1,1,Non-Deployment,95,22211,0,7,9997.0000,1,157.5000,-22.0570,157.5000,997.0000,9997.0000,124.53111981522,3,3
12226,17,142,1-17-2018-142-09,9,1,1,2,Deployment Level,95,30560,0,7,9997.0000,7,147.5000,-29.4952,147.5000,997.0000,9997.0000,725.042533760336,4,3
11535,77,25,1-77-2018-025-02,2,1,1,1,First Record,95,5594,0,1,9997.0000,1,9997.0000,-9.0160,140.0000,997.0000,9997.0000,264.469785330564,9,3
10447,66,25,1-66-2018-025-01,1,1,1,2,Non-Deployment,95,28441,1,7,9997.0000,1,127.5000,-5.1520,127.5000,997.0000,9997.0000,200.68044634236,6,3
11076,12,47,1-12-2018-047-08,8,1,1,2,Non-Deployment,95,23275,1,7,9997.0000,1,127.5000,-1.4973,127.5000,997.0000,9997.0000,900.175050850963,9,3
11794,11,42,1-11-2018-042-02,2,2,1,1,"Record 1, Most Recent",95,1452,1,2,1.3970,1,9997.0000,12.0000,122.5000,997.0000,9997.0000,126.570205169571,8,3
12221,19,106,1-19-2018-106-08,8,2,1,1,Deployment,95,20304,0,7,9997.0000,1,132.5000,-20.2055,132.5000,997.0000,9997.0000,642.345896581241,9,3
11540,23,107,1-23-2018-107-09,9,2,1,2,Non-Deployment,95,18083,1,7,9997.0000,1,122.5000,-2.8980,122.5000,997.0000,9997.0000,1258.85882613104,5,3
11579,18,56,1-18-2018-056-03,3,2,1,1,Deployment,95,25626,0,7,0.4000,7,105.0000,-44.6453,105.0000,997.0000,9997.0000,125.491471185504,6,3
10739,66,30,1-66-2018-030-09,9,1,1,2,Non-Deployment,95,27389,1,7,9997.0000,1,107.5000,0.0000,107.5000,997.0000,9997.0000,342.849531648889,6,3
9487,52,8,1-52-2018-008-08,8,1,1,1,Non-Deployment,95,16493,0,7,9997.0000,1,107.5000,-5.0876,107.5000,997.0000,9997.0000,211.390414604368,12,3
9631,21,20,1-21-2018-020-09,9,1,1,1,Non-Deployment,95,22933,0,7,9997.0000,7,90.0000,-1.9803,90.0000,997.0000,9997.0000,922.199039183727,11,3
12028,16,136,1-16-2018-136-10,10,1,1,1,Non-Deployment,95,24727,1,7,0.2000,1,92.5000,-5.5223,92.5000,997.0000,9997.0000,21052.7797051232,5,3
9969,14,22,1-14-2018-022-08,8,1,1,2,Non-Deployment,95,13361,1,7,9997.0000,1,87.5000,-3.5903,87.5000,997.0000,9997.0000,1695.51037602714,8,3
9648,28,15,1-28-2018-015-09,9,1,1,1,Non-Deployment,95,15640,0,7,1.0000,7,60.0000,-1.6744,60.0000,997.0000,9997.0000,67.5040753344534,3,3
11579,18,56,1-18-2018-056-03,3,2,1,2,Non-Deployment,95,25625,0,7,9997.0000,7,42.5000,-0.6762,42.5000,997.0000,9997.0000,125.491471185504,6,3
10266,33,52,1-33-2018-052-09,9,1,1,2,Non-Deployment,95,16681,0,7,9997.0000,1,20.0000,-0.1288,20.0000,997.0000,9997.0000,232.968672028976,12,3
11347,27,53,1-27-2018-053-04,4,1,1,2,Second Record,95,4727,0,1,9997.0000,1,9997.0000,0.0000,0.0000,997.0000,9997.0000,136.155728975105,3,3
11409,24,72,1-24-2018-072-08,8,1,1,2,Non-Deployment,95,16207,0,7,0.0000,7,0.0000,0.0000,0.0000,997.0000,9997.0000,300.222309379139,1,3
11760,15,115,1-15-2018-115-05,5,2,1,2,Side Trigger Event,95,120,7,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,41.8960160037833,1,3
12502,48,26,1-48-2018-026-06,6,1,1,2,Non-Deployment,95,11232,1,7,9997.0000,1,120.0000,997.0000,9997.0000,997.0000,9997.0000,109.375998944374,12,3
9854,21,28,1-21-2018-028-02,2,4,1,3,2nd Prior Event,95,300,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,13.0271604475473,11,3
10427,23,63,1-23-2018-063-03,3,1,1,1,Most Recent Event,95,4516,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,240.428380821584,5,3
11444,22,54,1-22-2018-054-06,6,2,1,1,Most Recent Event,95,9864,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,34.7066739718186,12,3
11084,19,82,1-19-2018-082-05,5,1,1,2,1st Prior Frontal/Rear Event,95,999998,0,7,9997.0000,1,9997.0000,-1.9320,9997.0000,997.0000,9997.0000,140.865813390382,9,3
9919,20,41,1-20-2018-041-08,8,1,1,1,Most Recent Frontal/Rear Event,95,999998,0,7,9997.0000,1,9997.0000,1.4490,9997.0000,997.0000,9997.0000,758.906990089456,11,3
9334,10,10,1-10-2018-010-03,3,1,1,1,Most Recent Event,95,7885,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,135.242694957323,4,3
9422,13,20,1-13-2018-020-05,5,1,1,4,Most Recent Event,95,999998,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,58.8395951709553,7,3
9735,13,35,1-13-2018-035-03,3,2,1,1,Most Recent Event,95,4574,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1094.68547849581,7,3
9854,21,28,1-21-2018-028-02,2,4,1,2,1st Prior Event,95,300,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,13.0271604475473,11,3
12412,11,60,1-11-2018-060-02,2,2,1,1,Most Recent Event,95,4391,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,349.847731166731,8,3
11292,31,49,1-31-2018-049-02,2,1,1,1,Most Recent Event,95,5059,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,271.439052914931,6,3
9767,32,42,1-32-2018-042-03,3,1,1,1,Most Recent Event,95,2099,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1944.34263282026,7,3
11988,11,49,1-11-2018-049-06,6,2,1,1,Most Recent Event,95,999998,0,7,9997.0000,1,9997.0000,2.8980,9997.0000,997.0000,9997.0000,2910.41787543702,8,3
10708,27,39,1-27-2018-039-06,6,1,1,2,1st Prior Event,95,999998,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,189.278545845365,3,3
10859,19,74,1-19-2018-074-05,5,1,1,3,Prior Frontal/Rear Event,95,999998,0,7,9997.0000,1,9997.0000,-10.3040,9997.0000,997.0000,9997.0000,54.7319534917023,9,3
10757,32,91,1-32-2018-091-02,2,1,1,4,3rd Prior Event,95,1788,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,98.5429599213765,7,3
12347,77,48,1-77-2018-048-05,5,2,1,2,1st Prior Event,95,93,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,169.383861572532,9,3
9767,32,42,1-32-2018-042-03,3,1,1,2,1st Prior Event,95,2099,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1944.34263282026,7,3
11625,17,114,1-17-2018-114-03,3,2,1,1,Most Recent Event,95,3410,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,147.729732095172,4,3
12046,12,71,1-12-2018-071-01,1,1,1,1,Event 1,95,14754,0,1,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,435.645478650336,9,3
10162,66,19,1-66-2018-019-05,5,1,1,1,Event 1,95,10488,0,1,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,418.538892867384,6,3
11371,22,53,1-22-2018-053-04,4,1,1,2,1st Prior Event,95,3641,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,736.05713720043,12,3
9378,20,15,1-20-2018-015-01,1,2,1,1,Most Recent Event,95,2689,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,36.3646221338123,11,3
9674,29,15,1-29-2018-015-06,6,1,1,1,Most Recent Event,95,999998,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,694.927364265693,2,3
9812,25,15,1-25-2018-015-06,6,1,1,3,Prior Frontal/Rear Event,95,999998,1,7,9997.0000,1,9997.0000,0.8050,9997.0000,997.0000,9997.0000,512.741416789904,2,3
9854,21,28,1-21-2018-028-02,2,4,1,4,3rd Prior Event,95,300,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,13.0271604475473,11,3
11741,32,135,1-32-2018-135-06,6,1,1,1,Most Recent Event,95,999998,0,7,9997.0000,1,9997.0000,-2.8980,9997.0000,997.0000,9997.0000,1263.35397987386,7,3
11371,22,53,1-22-2018-053-04,4,1,1,1,Most Recent Event,95,3641,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,736.05713720043,12,3
11969,21,116,1-21-2018-116-03,3,1,1,1,Most Recent Event,95,5006,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,398.959162523631,11,3
11084,19,82,1-19-2018-082-05,5,1,1,3,Prior Frontal/Rear Event,95,999998,0,7,9997.0000,1,9997.0000,-7.2450,9997.0000,997.0000,9997.0000,140.865813390382,9,3
10859,19,74,1-19-2018-074-05,5,1,1,2,1st Prior Frontal/Rear Event,95,999998,0,7,9997.0000,1,9997.0000,-4.9910,9997.0000,997.0000,9997.0000,54.7319534917023,9,3
10708,27,39,1-27-2018-039-06,6,1,1,1,Most Recent Event,95,999998,0,7,9997.0000,1,9997.0000,-15.7780,9997.0000,997.0000,9997.0000,189.278545845365,3,3
10838,23,77,1-23-2018-077-06,6,1,1,2,Deployment #2,95,16413,1,7,0.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,222.463464356057,5,3
9481,33,18,1-33-2018-018-01,1,2,1,2,1st Prior Event,95,8811,0,7,0.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,43.9613018556608,12,3
9481,33,18,1-33-2018-018-01,1,2,1,1,Most Recent Event,95,8811,0,7,0.0000,1,9997.0000,997.0000,9997.0000,-4.8000,9997.0000,43.9613018556608,12,3
9919,20,41,1-20-2018-041-08,8,1,1,2,1st Prior Frontal/Rear Event,95,999998,0,7,9997.0000,1,9997.0000,-3.3810,9997.0000,997.0000,9997.0000,758.906990089456,11,3
9476,30,15,1-30-2018-015-02,2,1,1,2,Event Record 2,95,3880,1,2,7.9200,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,119.535318299964,10,3
9531,12,14,1-12-2018-014-02,2,1,1,3,Event Record 3,95,5686,0,3,2.6000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,264.649475704765,9,3
9886,66,14,1-66-2018-014-02,2,1,1,3,Event Record 3,95,5683,0,3,0.5400,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,115.61049161914,6,3
9902,17,40,1-17-2018-040-08,8,1,1,1,Non-Deployment,95,41996,1,7,0.5000,7,9997.0000,0.0000,9997.0000,997.0000,9997.0000,129.424354848476,4,3
11298,18,49,1-18-2018-049-04,4,2,1,2,Non-Deployment,95,26609,0,7,0.2000,7,9997.0000,0.0000,9997.0000,997.0000,9997.0000,530.836733073284,6,3
9876,20,39,1-20-2018-039-09,9,1,1,1,Non-Deployment,95,55928,0,7,0.2000,7,9997.0000,-0.2415,9997.0000,997.0000,9997.0000,618.240563228793,11,3
10617,52,33,1-52-2018-033-03,3,1,1,2,Non-Deployment,95,15988,0,7,0.2000,7,9997.0000,-0.2254,9997.0000,997.0000,9997.0000,224.569978838878,12,3
9764,52,13,1-52-2018-013-10,10,2,1,1,Non-Deployment,95,27563,0,7,0.4000,7,9997.0000,-2.2701,9997.0000,997.0000,9997.0000,2599.53807901324,12,3
9161,17,7,1-17-2018-007-07,7,1,1,2,Event Record 2,95,15087,0,7,0.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,961.21043381497,4,3
12412,11,60,1-11-2018-060-02,2,1,1,1,Event Record 1,95,9139,8,7,9997.0000,8,9997.0000,997.0000,9997.0000,997.0000,9997.0000,349.847731166731,8,3
9161,17,7,1-17-2018-007-07,7,1,1,1,Event Record 1,95,15087,0,7,0.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,961.21043381497,4,3
10120,21,41,1-21-2018-041-09,9,1,1,3,Third Record,95,999998,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1360.99111924693,11,3
11373,21,96,1-21-2018-096-05,5,1,1,3,Unlinked,95,13316,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,34.1937899108598,11,3
12308,33,98,1-33-2018-098-02,2,1,1,2,Second Record,95,999998,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,23.7983979496905,12,3
12489,24,112,1-24-2018-112-03,3,2,1,5,Unlinked,95,1948,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,89.3727755357831,1,3
10748,24,48,1-24-2018-048-04,4,1,1,4,Unlinked,95,6126,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,615.970813687518,1,3
11284,17,98,1-17-2018-098-03,3,1,1,5,Unlinked,95,2429,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,162.91288922345,4,3
9222,16,7,1-16-2018-007-01,1,1,2,1,0_,95,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,42.6753177949112,5,3
12308,33,98,1-33-2018-098-02,2,1,1,1,First Record,95,999998,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,23.7983979496905,12,3
8949,17,1,1-17-2018-001-04,4,1,1,1,Most Recent Event,1,6766,0,7,9997.0000,1,9997.0000,-17.5490,106.0000,997.0000,9997.0000,106.471488478727,4,3
8949,17,1,1-17-2018-001-04,4,1,1,2,1st Prior Event,1,6766,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,106.471488478727,4,3
8999,24,1,1-24-2018-001-04,4,1,1,1,Most Recent Event,1,2219,0,7,9997.0000,1,9997.0000,-9.6600,134.0000,997.0000,9997.0000,244.329142940613,1,3
9011,19,1,1-19-2018-001-07,7,2,1,1,Most Recent Event,1,17193,0,1,0.0000,1,9997.0000,40.0890,88.0000,997.0000,9997.0000,2388.42322945597,9,3
9026,17,2,1-17-2018-002-07,7,1,1,1,First Record,1,3575,0,1,0.0000,1,9997.0000,-13.4918,253.5000,997.0000,9997.0000,2380.45933853927,4,3
8998,10,1,1-10-2018-001-06,6,1,1,1,Most Recent Event,1,999998,0,7,9997.0000,1,9997.0000,-22.0570,9997.0000,997.0000,9997.0000,314.290232732828,4,3
9046,12,1,1-12-2018-001-04,4,1,1,1,First Record,1,382,0,1,9997.0000,1,9997.0000,-5.9570,240.0000,997.0000,9997.0000,1398.82882263809,9,3
9016,13,2,1-13-2018-002-03,3,1,1,1,Event Record 1,1,7724,0,1,9997.0000,1,9997.0000,-74.0600,506.0000,-30.5900,506.0000,524.820237186376,7,3
8999,24,1,1-24-2018-001-04,4,2,1,1,Most Recent Event,1,6815,0,1,0.0000,1,9997.0000,-13.0410,248.0000,9.9820,140.0000,244.329142940613,1,3
9003,32,2,1-32-2018-002-02,2,2,1,1,Most Recent Event,1,999998,0,7,9997.0000,1,9997.0000,-21.2520,9997.0000,997.0000,9997.0000,43.5271596696033,7,3
9026,17,2,1-17-2018-002-07,7,2,1,1,Event Record 1,1,11732,0,1,9997.0000,1,60.0000,-4.8300,95.0000,14.4900,60.0000,2380.45933853927,4,3
8971,29,1,1-29-2018-001-07,7,1,1,1,Non-Deployment,1,16387,0,7,9997.0000,1,170.0000,997.0000,9997.0000,997.0000,9997.0000,56.3252452658226,2,3
9031,22,1,1-22-2018-001-08,8,2,1,1,Most Recent Frontal/Rear Event,1,999998,0,7,9997.0000,1,9997.0000,-29.6240,9997.0000,997.0000,9997.0000,50.6944581437454,12,3
