CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,OCCNO,CHILDSEATNO,SEATLOC,CHILDMANUF,CHILDMAKE,CHILDMODEL,CHILDMODELNO,CHILDSEATYPE,CHILDDATEMAN,HOWUSED,DATASOURCE,ORIENTATION,HARNESSDESIGN,RETAINERCLIPDESIGN,TETHERDESIGN,LATCHDESIGN,HARNESSUSE,RETAINERCLIPUSE,TETHERUSE,LATCHUSE,BELTROUT,LOCKCLIPUSE,PLACEMENT,CHILDPOSITION,BELTRETYPE,LATCHPLATE,LATCHANCHOR,LATCHTETHER,CASEWGT,PSUSTRAT,VERSION
30357,48,46,1-48-2023-046-03,3,1,2,2,21,98,98,9998,99999999,99,9999999999,9,5,1,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,76.21470941,12,8
30368,12,59,1-12-2023-059-03,3,3,3,3,21,10,16,4014,CC273-FYI,4,02/12/2021,1,3,1,2,1,0,1,2,5,0,1,4,0,1,1,4,1,1,1,239.3521142,9,8
30368,12,59,1-12-2023-059-03,3,3,4,4,23,13,23,6031,2184596,6,10/18/2022,3,3,2,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,239.3521142,9,8
30375,19,87,1-19-2023-087-06,6,2,4,4,23,98,98,9998,99999999,99,9999999999,9,5,1,9,9,9,9,9,9,9,9,9,9,1,9,3,1,1,1,222.0036435,9,8
30375,19,87,1-19-2023-087-06,6,2,3,3,21,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,1,9,3,1,1,1,222.0036435,9,8
30389,52,76,1-52-2023-076-03,3,1,2,2,23,13,23,5036,2070707,5,12/08/2022,2,3,2,2,1,1,1,5,3,2,1,0,0,1,1,5,1,1,1,47.94007172,12,8
30410,73,84,1-73-2023-084-03,3,1,2,1,23,4,4,2008,E9LX15K,2,09/01/2016,2,1,2,2,1,1,1,9,5,2,1,1,6,1,9,3,1,1,1,34.83276969,3,8
30529,48,53,1-48-2023-053-04,4,1,3,3,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,1,9,1,1,1,1,279.6682697,12,8
30534,19,93,1-19-2023-093-09,9,2,3,3,21,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,1,9,5,1,1,1,499.505594,9,8
30546,17,91,1-17-2023-091-03,3,2,4,3,23,12,19,5016,30712360,5,03/31/2021,2,1,2,2,1,1,1,1,0,0,0,2,0,1,1,1,1,1,1,57.62015134,4,8
30546,17,91,1-17-2023-091-03,3,2,3,4,21,98,98,9998,99999999,99,9999999999,9,2,2,9,9,9,9,9,9,9,9,2,9,1,2,1,9,1,1,57.62015134,4,8
30558,14,52,1-14-2023-052-05,5,2,3,1,21,9,10,4001,50620-US-01,4,09/29/2021,2,1,2,2,1,1,1,2,9,1,1,0,0,1,9,3,1,1,1,216.3819845,8,8
30584,27,64,1-27-2023-064-07,7,1,2,2,23,15,26,6033,99999999,6,02/24/2012,3,1,2,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,32.33037916,3,8
30635,18,56,1-18-2023-056-05,5,1,3,2,23,98,98,9998,99999999,99,9999999999,9,1,9,9,9,9,9,9,9,9,9,9,9,1,9,5,1,1,0,45.33580898,6,8
30639,59,84,1-59-2023-084-04,4,1,2,2,23,10,12,5033,BC125-EKQ,5,10/18/2022,2,3,2,2,1,1,1,4,5,1,3,2,9,1,9,3,1,1,1,62.53023528,6,8
30640,33,48,1-33-2023-048-03,3,1,3,2,21,6,6,5034,99999999,5,9999999999,2,3,2,2,1,1,1,2,4,1,3,3,0,1,1,4,1,1,1,70.60732772,12,8
30643,17,94,1-17-2023-094-06,6,1,2,2,23,13,23,5041,1946242,5,01/11/2018,2,1,2,2,1,1,1,2,9,2,3,3,0,1,1,3,1,1,1,98.10198137,4,8
30648,59,85,1-59-2023-085-04,4,1,2,1,21,98,98,9998,99999999,99,9999999999,9,2,2,9,9,9,9,0,0,0,0,0,0,1,9,9,9,9,9,62.53023528,6,8
30648,59,85,1-59-2023-085-04,4,1,3,2,22,98,98,9998,99999999,99,9999999999,9,2,2,9,9,9,9,5,9,9,9,9,9,1,9,9,9,9,9,62.53023528,6,8
30648,59,85,1-59-2023-085-04,4,1,4,3,23,98,98,9998,99999999,99,9999999999,9,2,2,9,9,9,9,5,9,9,9,9,9,1,9,9,9,9,9,62.53023528,6,8
30693,73,99,1-73-2023-099-02,2,1,2,2,21,98,98,9998,99999999,99,9999999999,9,5,1,9,9,9,9,9,9,9,9,9,9,1,9,2,1,1,1,36.85617776,3,8
30699,22,54,1-22-2023-054-07,7,1,2,2,21,98,98,9998,99999999,99,9999999999,9,2,2,9,9,9,9,0,0,1,3,2,0,1,9,5,1,1,1,140.319672,12,8
30699,22,54,1-22-2023-054-07,7,1,3,3,23,12,19,2028,3712198,2,04/20/2023,2,1,2,2,1,1,1,3,3,2,0,3,0,1,9,5,1,1,1,140.319672,12,8
30716,30,77,1-30-2023-077-03,3,1,3,3,21,98,98,9998,99999999,99,9999999999,9,2,2,9,9,9,9,5,5,2,3,9,0,1,1,9,9,9,9,154.2951898,10,8
30716,30,77,1-30-2023-077-03,3,1,4,4,22,98,98,9998,99999999,99,9999999999,9,2,2,9,9,9,9,5,5,2,3,9,9,1,1,9,9,9,9,154.2951898,10,8
30716,30,77,1-30-2023-077-03,3,1,5,5,31,98,98,9998,99999999,99,9999999999,9,2,2,9,9,9,9,9,9,0,0,9,9,1,1,9,9,9,9,154.2951898,10,8
30716,30,77,1-30-2023-077-03,3,1,6,6,33,98,98,9998,99999999,99,9999999999,9,2,2,9,9,9,9,5,5,2,3,9,0,1,1,9,9,9,9,154.2951898,10,8
30732,18,57,1-18-2023-057-09,9,2,4,2,23,98,98,9998,99999999,99,9999999999,9,5,1,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,1584.532496,6,8
30732,18,57,1-18-2023-057-09,9,2,3,4,21,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,1584.532496,6,8
30733,77,62,1-77-2023-062-02,2,2,2,2,21,10,12,5033,BC110 - EJR,5,08/27/2021,2,1,2,2,1,1,1,3,1,2,1,3,0,1,9,1,1,1,1,71.99682468,9,8
30733,77,62,1-77-2023-062-02,2,2,3,3,23,10,12,5033,BC110-EJR,5,08/27/2021,2,1,2,2,1,1,1,3,1,2,1,3,0,1,9,1,1,1,1,71.99682468,9,8
30736,48,60,1-48-2023-060-05,5,1,5,4,23,2,2,1044,CS66D19B,1,11/02/2021,1,1,1,2,1,9,9,5,3,9,9,9,9,1,2,1,1,1,1,74.67626833,12,8
30766,14,57,1-14-2023-057-03,3,1,2,2,21,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,1,9,5,1,1,1,1136.105858,8,8
30776,10,113,1-10-2023-113-03,3,2,2,2,23,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,78.41460865,4,8
30797,66,53,1-66-2023-053-06,6,2,3,3,22,13,23,2054,99999999,2,9999999999,2,2,2,2,1,1,1,5,3,1,3,3,0,1,1,1,1,9,9,249.9290251,6,8
30827,48,63,1-48-2023-063-03,3,2,3,3,21,98,98,9998,99999999,99,9999999999,9,2,2,9,9,9,9,0,0,0,0,0,0,1,1,3,1,1,1,132.4365429,12,8
30827,48,63,1-48-2023-063-03,3,2,6,4,32,98,98,9998,99999999,99,9999999999,9,2,2,9,9,9,9,0,0,0,0,0,0,1,1,3,1,0,1,132.4365429,12,8
30842,12,70,1-12-2023-070-04,4,2,3,3,23,98,98,9998,99999999,99,9999999999,9,2,2,9,9,9,9,5,3,2,1,3,9,1,1,3,1,1,1,754.3398345,9,8
30844,17,102,1-17-2023-102-04,4,2,2,2,21,98,98,9998,99999999,99,9999999999,9,2,9,9,9,9,9,9,9,9,9,9,9,1,9,1,1,1,0,104.8381047,4,8
30907,30,85,1-30-2023-085-08,8,1,3,3,21,98,98,9998,99999999,99,9999999999,9,2,2,9,9,9,9,9,9,9,9,9,9,1,1,5,1,1,0,291.7485425,10,8
30907,30,85,1-30-2023-085-08,8,1,4,4,23,98,98,9998,99999999,99,9999999999,9,2,2,9,9,9,9,9,9,9,9,9,9,1,1,5,1,1,0,291.7485425,10,8
30932,18,62,1-18-2023-062-03,3,2,2,1,23,13,23,2054,99999999,2,9999999999,2,2,2,2,1,1,1,3,3,2,1,0,0,1,1,1,1,1,1,129.9913733,6,8
30937,17,106,1-17-2023-106-07,7,2,2,2,23,13,23,9998,99999999,6,9999999999,3,2,2,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,405.1896534,4,8
30970,52,88,1-52-2023-088-04,4,2,2,2,21,13,98,9998,99999999,2,9999999999,2,2,2,2,1,1,1,5,3,2,1,3,0,1,1,4,1,1,1,54.99191393,12,8
30970,52,88,1-52-2023-088-04,4,2,3,3,23,13,98,9998,99999999,99,9999999999,2,2,2,2,1,1,1,5,3,2,1,3,0,1,1,4,1,1,1,54.99191393,12,8
30998,15,147,1-15-2023-147-06,6,1,3,2,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,86.10520154,1,8
31025,21,76,1-21-2023-076-03,3,2,2,2,22,98,98,9998,99999999,99,9999999999,9,4,2,9,9,9,9,9,9,9,9,9,9,1,9,5,9,9,1,357.9330983,11,8
31025,21,76,1-21-2023-076-03,3,2,3,3,23,98,98,9998,99999999,99,9999999999,9,4,2,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,357.9330983,11,8
31035,48,71,1-48-2023-071-03,3,1,3,3,22,4,98,9998,99999999,1,9999999999,1,2,1,9,9,9,9,9,9,9,9,9,9,1,3,5,1,0,1,74.78725036,12,8
31035,48,71,1-48-2023-071-03,3,1,2,4,21,4,4,9998,99999999,6,9999999999,3,2,2,9,9,9,9,9,9,9,9,0,9,1,1,5,1,1,1,74.78725036,12,8
31049,19,107,1-19-2023-107-09,9,2,4,4,23,10,12,2050,99999999,2,9999999999,2,3,1,2,1,1,1,2,3,1,3,4,0,1,2,1,1,1,9,777.0105046,9,8
31059,25,81,1-25-2023-081-03,3,2,2,2,23,10,16,4008,CC284-GCL,4,05/20/2022,1,3,1,2,1,0,1,3,3,0,1,0,0,1,2,3,1,1,1,502.8786046,2,8
31105,29,66,1-29-2023-066-03,3,2,2,2,23,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,1,1,9,9,9,9,1,9,5,1,1,9,46.13341022,2,8
31119,54,64,1-54-2023-064-05,5,1,3,1,23,10,12,2014,99999999,2,9999999999,2,1,2,2,1,1,1,3,3,1,1,3,0,1,1,5,9,1,1,129.7151114,9,8
31120,54,65,1-54-2023-065-04,4,2,3,3,21,98,98,9998,99999999,99,9999999999,9,5,1,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,146.8394981,9,8
31132,17,116,1-17-2023-116-04,4,2,2,2,22,12,19,6024,99999999,6,9999999999,3,2,2,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,138.8080237,4,8
31136,12,78,1-12-2023-078-03,3,1,2,2,22,13,23,4011,2074607,4,12/11/2018,2,1,2,2,1,1,1,2,3,2,1,1,9,1,1,3,1,1,1,239.3521142,9,8
31146,13,105,1-13-2023-105-03,3,2,2,2,21,13,23,4018,2001876,4,01/14/2020,2,2,2,2,1,1,1,5,5,2,1,1,0,1,1,3,1,1,1,706.9874832,7,8
31151,10,128,1-10-2023-128-06,6,2,3,2,23,13,23,9998,99999999,6,9999999999,3,2,2,0,0,0,1,0,0,0,1,0,0,1,1,3,1,1,1,246.9185007,4,8
31227,66,65,1-66-2023-065-05,5,1,2,1,22,98,98,9998,99999999,99,9999999999,9,2,1,9,9,9,9,5,5,0,1,4,9,1,9,5,1,1,0,106.3944278,6,8
31228,17,120,1-17-2023-120-04,4,2,2,2,23,98,98,9998,99999999,99,9999999999,9,2,9,9,9,9,9,9,9,2,9,9,9,1,9,1,1,1,1,212.3067237,4,8
31231,17,123,1-17-2023-123-07,7,1,2,2,21,98,98,9998,99999999,99,9999999999,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,1,1,605.5103745,4,8
31287,12,83,1-12-2023-083-04,4,2,3,3,21,2,2,1001,TS44E28C,1,12/10/2021,1,3,1,2,1,0,1,2,1,0,0,2,0,1,9,4,1,1,1,325.1390127,9,8
31311,32,134,1-32-2023-134-03,3,3,2,2,21,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,463.427663,7,8
31311,32,134,1-32-2023-134-03,3,3,3,3,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,463.427663,7,8
31325,18,70,1-18-2023-070-03,3,2,2,1,23,98,98,9998,99999999,99,9999999999,9,1,2,9,9,9,9,9,9,9,9,9,9,1,9,3,1,1,1,122.2872854,6,8
31336,54,69,1-54-2023-069-03,3,1,3,1,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,294.0154241,9,8
31354,17,124,1-17-2023-124-03,3,2,3,3,23,12,19,4019,34411741,4,06/30/2015,2,1,2,2,1,1,1,9,9,9,9,9,9,1,1,5,1,1,1,85.38368361,4,8
31357,17,127,1-17-2023-127-03,3,1,3,2,22,2,2,1047,TS40B65B,1,10/08/2022,1,1,1,2,1,0,1,2,3,0,1,1,5,1,2,3,1,1,1,67.52199466,4,8
31384,15,169,1-15-2023-169-03,3,1,2,2,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,56.01207573,1,8
31401,18,72,1-18-2023-072-03,3,2,3,3,23,10,16,9998,99999999,6,9999999999,3,2,2,0,0,0,0,0,0,0,0,0,0,1,1,5,1,1,1,77.04746926,6,8
31406,54,70,1-54-2023-070-08,8,2,3,1,21,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,169.3578156,9,8
31407,54,71,1-54-2023-071-03,3,1,3,3,23,98,98,9998,99999999,99,9999999999,9,5,1,9,9,9,9,9,9,9,9,9,9,1,9,5,1,1,1,164.262847,9,8
31414,19,113,1-19-2023-113-06,6,2,4,1,22,98,98,9998,99999999,99,9999999999,9,2,2,9,9,9,9,0,0,0,0,0,0,1,1,1,1,0,0,912.1902509,9,8
31481,48,87,1-48-2023-087-06,6,2,4,1,22,13,23,9998,1823382,6,9999999999,3,2,2,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,0,316.0505329,12,8
31499,30,116,1-30-2023-116-06,6,1,2,2,22,13,23,6031,99999999,6,9999999999,3,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,209.5019302,10,8
31507,14,70,1-14-2023-070-04,4,1,2,2,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,1,9,5,1,1,1,1837.098944,8,8
31517,16,102,1-16-2023-102-06,6,2,3,2,23,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,1,9,9,9,1,1,467.521287,5,8
31583,59,120,1-59-2023-120-05,5,2,2,2,21,13,23,4011,2163409,4,01/21/2022,1,1,1,2,1,1,1,5,5,1,1,1,0,1,9,3,1,1,1,77.00370918,6,8
31583,59,120,1-59-2023-120-05,5,2,3,3,23,13,23,4011,2139086,4,01/04/2023,1,1,1,2,1,1,1,2,5,1,1,1,0,1,9,3,1,1,1,77.00370918,6,8
31587,12,92,1-12-2023-092-07,7,1,3,3,22,10,16,4008,CC321-GYU,4,05/31/2023,2,3,2,2,1,1,1,2,3,1,3,3,0,1,2,1,1,0,1,6048.278221,9,8
31611,16,105,1-16-2023-105-04,4,2,2,2,21,98,98,9998,99999999,99,9999999999,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,1450.243083,5,8
31611,16,105,1-16-2023-105-04,4,2,3,3,23,98,98,9998,99999999,99,9999999999,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,1450.243083,5,8
31630,28,84,1-28-2023-084-06,6,1,2,2,23,98,98,9998,99999999,99,9999999999,9,2,1,9,9,9,9,9,9,9,9,9,9,1,9,3,1,1,1,112.8800068,3,8
31645,26,102,1-26-2023-102-03,3,1,3,2,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,409.7186228,10,8
31645,26,102,1-26-2023-102-03,3,1,2,3,22,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,409.7186228,10,8
31645,26,102,1-26-2023-102-03,3,2,2,2,23,2,2,5001,FB49E15A,5,11/18/2021,9,1,9,9,9,9,9,9,9,9,9,9,0,9,9,9,2,1,1,409.7186228,10,8
31663,18,78,1-18-2023-078-05,5,2,2,2,23,98,98,9998,99999999,99,9999999999,9,1,2,9,9,9,9,9,9,9,9,9,9,1,9,5,1,1,1,48.57231166,6,8
31667,48,92,1-48-2023-092-03,3,2,3,1,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,74.78725036,12,8
31667,48,92,1-48-2023-092-03,3,2,4,3,99,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,74.78725036,12,8
31667,48,92,1-48-2023-092-03,3,2,2,4,21,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,74.78725036,12,8
31680,19,117,1-19-2023-117-03,3,2,2,1,21,2,2,6051,HB40D22A,6,12/01/2021,3,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,131.3110508,9,8
31683,17,141,1-17-2023-141-04,4,1,2,2,21,13,23,1034,2048585,1,02/01/2019,1,1,1,2,1,0,1,3,1,0,1,1,0,1,2,1,1,1,1,143.6866773,4,8
31683,17,141,1-17-2023-141-04,4,1,3,3,23,13,23,4011,2074607,4,06/10/2019,2,1,2,2,1,1,1,2,3,2,1,1,0,1,1,1,1,1,1,143.6866773,4,8
31686,30,124,1-30-2023-124-05,5,2,4,4,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,85.96238904,10,8
31693,14,76,1-14-2023-076-03,3,1,2,2,21,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,1,9,5,1,1,1,898.1182074,8,8
31745,15,186,1-15-2023-186-09,9,1,6,3,99,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,228.942802,1,8
31745,15,186,1-15-2023-186-09,9,1,5,5,99,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,228.942802,1,8
31766,12,98,1-12-2023-098-02,2,1,3,1,31,13,23,4018,1980623,4,09/12/2020,2,3,2,2,1,1,1,4,4,2,3,2,0,1,1,4,1,1,1,212.0723508,9,8
31824,26,109,1-26-2023-109-01,1,2,2,2,23,10,12,5033,99999999,5,02/28/2022,2,1,2,2,1,1,1,9,9,9,9,9,9,1,9,9,9,1,1,73.99908468,10,8
31849,23,84,1-23-2023-084-07,7,1,3,3,21,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6708.088766,5,8
31849,23,84,1-23-2023-084-07,7,1,4,4,23,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6708.088766,5,8
31930,22,82,1-22-2023-082-06,6,1,4,4,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,86.10558513,12,8
31930,22,82,1-22-2023-082-06,6,1,5,5,21,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,86.10558513,12,8
31942,33,67,1-33-2023-067-03,3,1,2,1,21,10,16,4008,CC284-GCL,4,11/08/2022,2,3,2,2,1,1,1,2,5,1,3,3,0,1,1,3,1,1,1,23.11845559,12,8
31955,48,103,1-48-2023-103-03,3,1,3,2,23,13,23,1034,2139083,1,03/23/2022,1,3,1,2,1,0,1,2,5,0,1,1,0,1,2,3,1,1,1,74.78725036,12,8
31955,48,103,1-48-2023-103-03,3,1,5,3,33,13,23,6031,1867107,6,08/11/2021,3,3,2,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,74.78725036,12,8
31955,48,103,1-48-2023-103-03,3,1,4,4,31,13,23,6031,196375,6,08/11/2021,3,3,2,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,74.78725036,12,8
31958,54,83,1-54-2023-083-09,9,2,3,3,99,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,229.8590922,9,8
31958,54,83,1-54-2023-083-09,9,2,2,2,99,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,229.8590922,9,8
31961,10,154,1-10-2023-154-05,5,1,2,2,21,12,19,6023,31912230,6,07/30/2019,3,1,2,0,0,0,0,0,0,0,0,0,9,1,9,5,1,1,9,104.3626543,4,8
31975,48,104,1-48-2023-104-07,7,1,3,3,21,12,19,5039,99999999,5,9999999999,2,3,2,2,1,1,1,4,5,2,1,3,0,1,5,3,1,1,1,339.357564,12,8
31982,30,136,1-30-2023-136-03,3,2,3,3,21,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,447.5782202,10,8
31985,11,77,1-11-2023-077-09,9,2,4,3,23,13,23,2054,2175522,2,11/12/2020,2,3,2,2,1,1,1,5,5,1,9,9,9,1,1,5,1,1,1,10544.3506,8,8
31985,11,77,1-11-2023-077-09,9,2,3,4,21,13,23,4011,1948314,4,11/12/2020,2,3,2,2,1,1,1,5,5,9,9,9,9,1,1,5,1,1,1,10544.3506,8,8
31988,24,101,1-24-2023-101-03,3,1,2,2,22,39,62,1050,SP101-10-033-003,1,04/25/2022,1,2,1,2,1,0,1,5,9,0,1,4,0,1,9,5,1,1,1,297.2788917,1,8
32019,22,87,1-22-2023-087-10,10,2,4,3,23,10,12,6014,BC066-DKE,6,08/19/2017,3,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9,0,424.2199095,12,8
32027,21,107,1-21-2023-107-09,9,1,2,3,12,98,98,9998,99999999,99,9999999999,9,2,2,9,9,9,9,3,3,0,0,9,0,1,1,0,3,0,0,745.185492,11,8
32032,26,117,1-26-2023-117-02,2,2,2,2,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,46.07877891,10,8
32050,59,135,1-59-2023-135-03,3,2,2,2,21,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,1,9,2,1,1,9,86.7633825,6,8
32081,20,106,1-20-2023-106-06,6,1,4,2,23,13,23,2036,1924172,2,10/19/2018,2,1,2,2,1,1,1,2,9,9,9,9,9,1,9,5,1,1,1,184.9870775,11,8
32081,20,106,1-20-2023-106-06,6,1,3,4,21,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,184.9870775,11,8
32112,32,169,1-32-2023-169-02,2,2,2,2,22,98,98,9998,99999999,99,9999999999,9,5,1,9,9,9,9,9,9,9,9,9,9,9,9,3,1,1,0,27.43667235,7,8
32112,32,169,1-32-2023-169-02,2,2,3,3,23,98,98,9998,99999999,99,9999999999,9,5,2,9,9,9,9,9,9,9,9,9,9,9,9,3,1,1,0,27.43667235,7,8
32130,26,118,1-26-2023-118-01,1,1,3,3,21,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,36.38571012,10,8
32130,26,118,1-26-2023-118-01,1,1,4,4,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,36.38571012,10,8
32141,15,208,1-15-2023-208-08,8,1,2,1,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,41.94603041,1,8
32142,15,209,1-15-2023-209-04,4,2,3,3,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,160.05537,1,8
32145,10,158,1-10-2023-158-03,3,2,2,2,31,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,148.8444507,4,8
32146,30,141,1-30-2023-141-04,4,2,2,2,21,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,9,9,622.3735087,10,8
32146,30,141,1-30-2023-141-04,4,2,3,3,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,622.3735087,10,8
32151,59,140,1-59-2023-140-02,2,1,2,2,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,47.45671854,6,8
32161,18,95,1-18-2023-095-04,4,1,2,2,23,13,98,9998,99999999,99,9999999999,1,2,1,1,9,1,1,3,3,1,1,1,9,1,1,5,1,1,9,610.7680281,6,8
32165,54,89,1-54-2023-089-03,3,1,2,2,21,98,98,9998,99999999,99,9999999999,9,1,9,9,9,9,9,9,9,9,9,9,9,1,9,2,1,1,9,129.9078908,9,8
32165,54,89,1-54-2023-089-03,3,2,2,2,23,10,12,4002,CC285-GHF,4,08/05/2022,2,1,2,2,1,1,1,3,5,9,9,9,0,1,9,3,1,1,1,129.9078908,9,8
32193,14,86,1-14-2023-086-02,2,1,3,3,23,13,23,5036,2070707,5,07/31/2020,2,1,2,2,1,1,1,9,9,9,9,9,0,1,9,5,1,1,1,164.4463854,8,8
32195,13,135,1-13-2023-135-02,2,2,2,2,22,10,16,4008,CC226-EXF,4,05/08/2020,2,1,2,2,1,1,1,9,9,1,3,2,9,1,1,1,1,1,1,28.70592218,7,8
32197,25,101,1-25-2023-101-03,3,3,3,3,21,4,4,2003,99999999,2,9999999999,1,2,1,2,1,0,1,5,3,0,3,4,0,1,2,4,1,1,1,134.4522914,2,8
32197,25,101,1-25-2023-101-03,3,3,4,4,23,13,23,4011,99999999,4,9999999999,2,2,2,2,1,1,1,5,3,2,3,1,0,1,1,4,1,1,1,134.4522914,2,8
32234,21,114,1-21-2023-114-01,1,2,4,4,22,13,23,5036,2070707,5,09/17/2020,2,1,2,2,1,1,1,1,1,1,3,5,5,1,9,3,1,0,1,177.1061628,11,8
32234,21,114,1-21-2023-114-01,1,2,5,5,23,13,23,5036,1947464,5,03/10/2022,2,1,2,2,1,1,1,1,1,1,3,5,0,1,9,3,1,1,1,177.1061628,11,8
32266,77,115,1-77-2023-115-03,3,1,3,3,23,40,63,1052,99999999,1,9999999999,1,3,1,2,1,0,1,5,9,0,1,0,0,1,2,9,1,1,1,207.1365529,9,8
32268,77,117,1-77-2023-117-06,6,1,2,2,21,98,98,9998,99999999,99,9999999999,9,1,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,694.9486233,9,8
32268,77,117,1-77-2023-117-06,6,1,3,3,23,98,98,9998,99999999,99,9999999999,9,1,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,694.9486233,9,8
