CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,EVENTDESC,CDCEVENT,IGCYCRASH,WARNLAMP,NUMEVENTS,EVENT1TO2,FILEREC,MAXDVRESTIME,MAXDVLONG,MAXDVLONGTIME,MAXDVLAT,MAXDVLATTIME,CASEWGT,PSUSTRAT,VERSION
19824,48,71,1-48-2020-071-09,9,1,1,2,1st Prior Frontal/Rear Event,97,999997,1,97,9997.0000,1,9997.0000,-3.0590,9997.0000,997.0000,9997.0000,157.965860664726,12,5
19828,25,127,1-25-2020-127-04,4,2,1,1,Most Recent Frontal/Rear Event,1,999997,0,97,9997.0000,1,9997.0000,-33.0050,9997.0000,997.0000,9997.0000,810.442364725902,2,5
19829,25,128,1-25-2020-128-03,3,1,1,1,First Record,97,3756,0,1,9997.0000,1,9997.0000,-14.9730,250.0000,997.0000,9997.0000,238.672125375563,2,5
19829,25,128,1-25-2020-128-03,3,2,1,1,Event Record 1,1,3759,0,1,9997.0000,1,9997.0000,-22.5400,282.5000,8.0500,77.5000,238.672125375563,2,5
19830,52,181,1-52-2020-181-03,3,4,1,1,First Record,3,5762,0,1,0.0000,1,9997.0000,-30.9603,194.5000,997.0000,9997.0000,48.2298752944311,12,5
19830,52,181,1-52-2020-181-03,3,5,1,1,Event Record 1,97,1102,0,1,9997.0000,1,9997.0000,0.0000,300.0000,0.0000,300.0000,48.2298752944311,12,5
19830,52,181,1-52-2020-181-03,3,5,1,2,Event Record 2,4,16364,0,1,9997.0000,1,9997.0000,14.4900,110.0000,3.2200,92.5000,48.2298752944311,12,5
19834,28,87,1-28-2020-087-03,3,1,1,6,5th Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,66.3882329713296,3,5
19834,28,87,1-28-2020-087-03,3,1,1,4,3rd Prior Event,95,3293,0,97,9997.0000,1,9997.0000,-7.2450,101.5000,997.0000,9997.0000,66.3882329713296,3,5
19968,10,182,1-10-2020-182-03,3,1,1,1,Event Record 1,1,5711,0,1,9997.0000,1,9997.0000,-17.7100,300.0000,8.0500,250.0000,351.341755827439,4,5
19657,11,85,1-11-2020-085-02,2,1,1,1,"Record 1, Most Recent",2,5994,1,3,0.9770,1,300.0000,-6.0000,300.0000,8.0000,300.0000,77.1543052356597,8,5
19657,11,85,1-11-2020-085-02,2,1,1,2,Record 2,2,5994,1,2,0.7870,1,300.0000,-27.0000,297.5000,-8.0000,300.0000,77.1543052356597,8,5
19657,11,85,1-11-2020-085-02,2,1,1,4,Record 4,97,5622,0,1,0.0000,1,210.0000,-14.0000,210.0000,-8.0000,160.0000,77.1543052356597,8,5
19742,11,87,1-11-2020-087-06,6,2,1,1,First Record,1,6926,0,1,9997.0000,1,9997.0000,-0.9660,300.0000,997.0000,9997.0000,3463.41517400235,8,5
19976,11,93,1-11-2020-093-06,6,2,1,2,Second Record,1,10890,0,1,9997.0000,1,9997.0000,-45.0800,110.0000,997.0000,9997.0000,4073.86068803219,8,5
20057,11,95,1-11-2020-095-01,1,1,1,1,Most Recent Event - Deployment,1,2729,1,2,1.0140,1,9997.0000,-18.0320,172.0000,-0.9660,14.0000,122.645944177051,8,5
20057,11,95,1-11-2020-095-01,1,1,1,2,1st Prior Event - Non-Deployment,6,2729,1,1,0.6550,1,9997.0000,-12.0750,164.0000,1.9320,198.0000,122.645944177051,8,5
20220,11,98,1-11-2020-098-01,1,1,1,1,Event 1,1,16172,0,1,9997.0000,1,80.0000,-40.2500,80.0000,9.6600,80.0000,84.1646876922519,8,5
20220,11,98,1-11-2020-098-01,1,1,1,2,Event 2,95,16172,0,2,0.0200,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,84.1646876922519,8,5
20220,11,98,1-11-2020-098-01,1,2,1,1,Most Recent Event,1,15630,0,97,9995.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,84.1646876922519,8,5
20219,11,97,1-11-2020-097-06,6,1,1,1,Event Record 1,2,10536,0,4,0.7700,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1857.53247120792,8,5
20219,11,97,1-11-2020-097-06,6,1,1,2,Event Record 2,95,10536,1,6,3.7700,1,9997.0000,-1.6100,42.0000,9.6600,86.0000,1857.53247120792,8,5
19595,13,102,1-13-2020-102-05,5,1,1,1,First Record,1,13072,0,1,0.0000,1,9997.0000,-21.4935,222.5000,997.0000,9997.0000,351.618863618989,7,5
19843,12,93,1-12-2020-093-03,3,1,1,1,Most Recent Event,1,960,0,2,0.9300,1,9997.0000,-9.9820,162.0000,0.9660,30.0000,836.465002508724,9,5
19843,12,93,1-12-2020-093-03,3,1,1,2,1st Prior Event,1,960,0,1,0.0000,1,9997.0000,-24.9550,106.0000,0.9660,154.0000,836.465002508724,9,5
19843,12,93,1-12-2020-093-03,3,2,1,1,First Record,2,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,836.465002508724,9,5
20140,14,94,1-14-2020-094-06,6,1,1,1,First Record,1,12360,0,1,9997.0000,1,9997.0000,-4.9910,160.0000,997.0000,9997.0000,1559.3574816583,8,5
20214,14,96,1-14-2020-096-03,3,3,1,2,1st Prior Event,2,10454,0,1,6554.0000,1,9997.0000,14.0070,266.0000,-1.9320,38.0000,2095.08343490326,8,5
19844,12,94,1-12-2020-094-02,2,1,1,1,"Record 1, Most Recent",1,23011,1,1,0.0000,1,9997.0000,-14.9730,300.0000,9.0160,300.0000,247.959490892901,9,5
19844,12,94,1-12-2020-094-02,2,1,1,3,Record 3,1,23011,0,5,1.3630,1,9997.0000,-17.0660,258.0000,8.0500,300.0000,247.959490892901,9,5
19844,12,94,1-12-2020-094-02,2,1,1,4,Record 4,1,23011,0,4,0.3240,1,9997.0000,-1.9320,210.0000,14.9730,213.0000,247.959490892901,9,5
20215,14,97,1-14-2020-097-03,3,2,1,1,First Record,1,2593,0,1,0.0000,1,9997.0000,5.1198,117.5000,997.0000,9997.0000,2095.08343490326,8,5
20244,13,120,1-13-2020-120-03,3,1,1,1,Most Recent Event,1,725,7,6,9995.0000,1,9997.0000,-14.0070,300.0000,-8.0500,262.0000,1775.77744384111,7,5
20244,13,120,1-13-2020-120-03,3,1,1,3,2nd Prior Event,1,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1775.77744384111,7,5
19652,14,80,1-14-2020-080-01,1,1,1,2,1st Prior Frontal/Rear Event,97,999997,1,97,9997.0000,1,9997.0000,6.2790,9997.0000,997.0000,9997.0000,188.773611723321,8,5
19652,14,80,1-14-2020-080-01,1,2,1,1,Record 1,1,6028,0,1,9997.0000,1,168.0000,10.9480,168.0000,-3.0590,166.0000,188.773611723321,8,5
19081,16,108,1-16-2020-108-05,5,1,1,2,Event 2,1,13322,0,0,0.6300,1,240.0000,-8.0500,240.0000,14.4900,240.0000,80.5572265827033,5,5
19081,16,108,1-16-2020-108-05,5,1,1,1,Event 1,95,13322,0,2,1.4200,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,80.5572265827033,5,5
19887,14,88,1-14-2020-088-02,2,1,1,1,"Record 1, Most Recent",1,6989,0,1,9997.0000,1,90.0000,-80.0170,90.0000,-8.0500,90.0000,185.969882760661,8,5
20160,16,122,1-16-2020-122-05,5,1,1,1,Event Record 1,1,20354,0,1,9997.0000,1,300.0000,-62.7900,300.0000,-17.7100,280.0000,59.4558886595476,5,5
20160,16,122,1-16-2020-122-05,5,2,1,1,Event Record 1,1,8929,0,1,9997.0000,1,9997.0000,-54.7400,242.0000,16.1000,242.0000,59.4558886595476,5,5
19887,14,88,1-14-2020-088-02,2,2,1,1,Event Record 1,1,6503,0,1,9997.0000,1,45.0000,-40.2500,45.0000,4.8300,65.0000,185.969882760661,8,5
20161,16,123,1-16-2020-123-07,7,2,1,1,Most Recent Event,95,9536,0,97,9997.0000,1,9997.0000,-7.8890,120.0000,997.0000,9997.0000,2517.07021685159,5,5
20161,16,123,1-16-2020-123-07,7,2,1,3,2nd Prior Event,99,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,2517.07021685159,5,5
20161,16,123,1-16-2020-123-07,7,2,1,4,3rd Prior Event,99,999997,7,97,9997.0000,1,9997.0000,-15.4560,140.0000,997.0000,9997.0000,2517.07021685159,5,5
20161,16,123,1-16-2020-123-07,7,2,1,6,5th Prior Event,99,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,2517.07021685159,5,5
20161,16,123,1-16-2020-123-07,7,3,1,1,First Record,95,19920,0,1,9997.0000,1,9997.0000,-6.7781,300.0000,-5.2164,300.0000,2517.07021685159,5,5
20050,14,92,1-14-2020-092-02,2,2,1,1,First Record,1,10708,0,1,0.0000,1,9997.0000,15.6170,114.0000,997.0000,9997.0000,185.969882760661,8,5
20123,17,125,1-17-2020-125-04,4,1,1,1,First Record,1,5377,0,1,9997.0000,1,9997.0000,-10.1430,98.0000,-14.4578,84.0000,290.314155630878,4,5
20299,16,127,1-16-2020-127-01,1,2,1,1,Deployment,1,0,1,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,96.5185960824772,5,5
20216,17,128,1-17-2020-128-05,5,2,1,1,Event Record 1,1,15289,0,1,9997.0000,1,9997.0000,-20.9300,168.0000,11.2700,102.0000,72.2952189419722,4,5
20283,17,131,1-17-2020-131-04,4,1,1,1,First Record,95,2303,0,1,0.0000,1,9997.0000,-0.5957,221.0000,997.0000,9997.0000,1613.59614671987,4,5
20184,19,187,1-19-2020-187-04,4,2,1,1,Event Record 1,99,5569,0,1,9997.0000,1,45.0000,0.0000,30.0000,1.6100,45.0000,382.487875657101,9,5
19779,20,83,1-20-2020-083-02,2,1,1,5,Record 5,1,4511,0,1,0.0000,1,62.5000,-16.0000,62.5000,3.0000,22.5000,87.07805279924,11,5
19779,20,83,1-20-2020-083-02,2,1,1,4,Record 4,2,4511,1,2,0.3020,1,297.5000,-21.0000,297.5000,-4.0000,137.5000,87.07805279924,11,5
19779,20,83,1-20-2020-083-02,2,1,1,3,Record 3,3,4511,1,3,0.4140,1,287.5000,-16.0000,285.0000,-10.0000,205.0000,87.07805279924,11,5
19779,20,83,1-20-2020-083-02,2,1,1,2,Record 2,4,4511,1,4,0.7670,1,295.0000,-36.0000,295.0000,-4.0000,160.0000,87.07805279924,11,5
19779,20,83,1-20-2020-083-02,2,1,1,1,"Record 1, Most Recent",95,4511,1,97,9997.0000,0,9997.0000,997.0000,9997.0000,997.0000,9997.0000,87.07805279924,11,5
20360,16,128,1-16-2020-128-02,2,1,1,1,Most Recent Event,1,13146,0,2,0.2000,1,9997.0000,-3.8640,58.0000,3.8640,156.0000,25.1129244756588,5,5
20360,16,128,1-16-2020-128-02,2,1,1,2,1st Prior Event,1,13146,0,1,9995.0000,1,9997.0000,-38.8010,190.0000,41.2160,74.0000,25.1129244756588,5,5
20263,20,94,1-20-2020-094-03,3,2,1,1,Event Record 1,1,3752,0,1,9997.0000,1,9997.0000,-19.3200,152.0000,3.2200,152.0000,1046.62754289905,11,5
19186,18,69,1-18-2020-069-01,1,1,1,1,Deployment,1,11319,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,56.4835297139271,6,5
20382,20,95,1-20-2020-095-05,5,1,1,1,Event Record 1,95,18527,1,1,0.0000,1,25.0000,0.0000,122.5000,0.0000,25.0000,93.301698257228,11,5
20382,20,95,1-20-2020-095-05,5,2,1,1,Event Record 1,1,16590,0,1,9997.0000,1,9997.0000,-33.8100,124.0000,3.2200,56.0000,93.301698257228,11,5
20116,21,157,1-21-2020-157-02,2,1,1,3,Prior Frontal/Rear Event,97,999997,1,97,9997.0000,1,9997.0000,-10.4650,9997.0000,997.0000,9997.0000,34.881400640758,11,5
20116,21,157,1-21-2020-157-02,2,1,1,1,Most Recent Frontal/Rear Event,99,999997,1,97,9997.0000,1,9997.0000,7.0840,9997.0000,997.0000,9997.0000,34.881400640758,11,5
19186,18,69,1-18-2020-069-01,1,2,1,2,Non-Deployment,1,31519,1,97,9997.0000,1,147.5000,-0.3381,147.5000,997.0000,9997.0000,56.4835297139271,6,5
20329,21,172,1-21-2020-172-03,3,2,1,2,1st Prior Event,1,1582,0,97,9997.0000,1,9997.0000,-21.7350,195.0000,997.0000,9997.0000,503.006787062602,11,5
20329,21,172,1-21-2020-172-03,3,2,1,1,Most Recent Event,95,1582,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,503.006787062602,11,5
19928,19,175,1-19-2020-175-04,4,1,1,1,Most Recent Event,1,11907,0,1,9995.0000,1,9997.0000,-18.9980,138.0000,-5.9570,122.0000,416.288523108435,9,5
20112,22,137,1-22-2020-137-04,4,2,1,1,First Record,1,1876,0,1,0.0000,1,9997.0000,-30.7027,300.0000,997.0000,9997.0000,66.4028661928615,12,5
20113,22,138,1-22-2020-138-07,7,2,1,1,Most Recent Event,1,10566,0,1,0.0000,1,9997.0000,-17.0660,290.0000,10.9480,96.0000,128.635277874745,12,5
20114,22,139,1-22-2020-139-07,7,1,1,1,Event Record 1,99,7518,0,1,9997.0000,1,35.0000,-1.6100,60.0000,-1.6100,32.5000,128.635277874745,12,5
20185,22,140,1-22-2020-140-06,6,1,1,4,3rd Prior Event,95,13140,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,66.7763985326975,12,5
20179,27,96,1-27-2020-096-03,3,2,1,1,"Record 1, Most Recent",1,404,0,1,9997.0000,1,220.0000,-65.0000,220.0000,-4.0000,120.0000,37.0520669410764,3,5
20179,27,96,1-27-2020-096-03,3,2,1,2,Record 2,95,404,0,97,9997.0000,1,277.5000,1.0000,230.0000,-1.0000,277.5000,37.0520669410764,3,5
20324,22,147,1-22-2020-147-07,7,1,1,3,2nd Prior Event,1,11344,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,150.639826354749,12,5
20324,22,147,1-22-2020-147-07,7,1,1,1,Most Recent Event,95,11344,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,150.639826354749,12,5
20390,22,150,1-22-2020-150-04,4,1,1,3,2nd Prior Event,95,4555,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,127.131967535271,12,5
20390,22,150,1-22-2020-150-04,4,1,1,4,3rd Prior Event,1,4555,0,97,9997.0000,1,9997.0000,-15.1340,219.5000,997.0000,9997.0000,127.131967535271,12,5
20390,22,150,1-22-2020-150-04,4,1,1,5,4th Prior Event,1,4555,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,127.131967535271,12,5
20390,22,150,1-22-2020-150-04,4,1,1,2,1st Prior Event,95,4555,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,127.131967535271,12,5
20065,24,185,1-24-2020-185-03,3,2,1,1,Most Recent Event,95,11699,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,323.246347169743,1,5
20066,24,186,1-24-2020-186-02,2,1,1,1,Record 1,97,17425,0,1,9997.0000,1,106.0000,-9.9820,106.0000,-0.9660,64.0000,45.9948647167708,1,5
20067,24,187,1-24-2020-187-07,7,1,1,1,Event Record 1,1,7388,0,1,9997.0000,1,9997.0000,-11.2700,300.0000,-3.2200,52.5000,1470.88341702491,1,5
20288,24,194,1-24-2020-194-04,4,1,1,3,2nd Prior Event,97,2493,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,682.473154660584,1,5
20288,24,194,1-24-2020-194-04,4,1,1,2,1st Prior Event,1,4255,0,97,9997.0000,1,9997.0000,-26.4040,248.0000,997.0000,9997.0000,682.473154660584,1,5
20288,24,194,1-24-2020-194-04,4,1,1,1,Most Recent Event,95,4255,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,682.473154660584,1,5
20349,24,198,1-24-2020-198-02,2,2,1,2,Event Record 2,95,12306,1,2,0.8100,1,9997.0000,-11.2700,238.0000,6.4400,232.0000,51.1048636670883,1,5
20350,24,199,1-24-2020-199-05,5,2,1,1,Event Record 1,1,11441,0,1,9997.0000,1,272.5000,-20.9300,285.0000,0.9660,110.0000,102.911578725906,1,5
20011,19,179,1-19-2020-179-03,3,1,1,2,1st Prior Event,1,2955,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,121.886837400236,9,5
20075,25,131,1-25-2020-131-03,3,1,1,1,Event Record 1,1,4341,0,1,9997.0000,1,167.5000,-43.4700,167.5000,6.4400,55.0000,735.732145903341,2,5
20075,25,131,1-25-2020-131-03,3,1,1,2,Event Record 2,2,4341,1,2,1.1000,1,300.0000,0.0000,300.0000,-3.2200,297.5000,735.732145903341,2,5
20011,19,179,1-19-2020-179-03,3,2,1,1,Most Recent Event,1,13792,0,1,0.0000,1,9997.0000,-17.0660,60.0000,997.0000,9997.0000,121.886837400236,9,5
20076,25,132,1-25-2020-132-02,2,1,1,2,Second Record,2,11362,1,2,1.1870,1,9997.0000,-3.0590,280.0000,997.0000,9997.0000,59.1159550075368,2,5
20154,25,133,1-25-2020-133-07,7,1,1,1,First Record,97,9743,0,1,9997.0000,1,9997.0000,-7.9534,71.0000,1.0465,60.0000,967.283917370175,2,5
20229,25,135,1-25-2020-135-07,7,1,1,1,Most Recent Event,1,4379,0,1,9995.0000,1,9997.0000,-32.0390,256.0000,-9.9820,188.0000,1732.20921810657,2,5
20230,25,136,1-25-2020-136-04,4,1,1,1,Most Recent Event,1,997,0,1,0.0000,1,9997.0000,-24.9550,98.0000,6.9230,94.0000,1171.82805969763,2,5
20230,25,136,1-25-2020-136-04,4,2,1,1,Event Record 1,1,11744,0,1,9997.0000,1,122.5000,-38.6400,135.0000,-6.4400,105.0000,1171.82805969763,2,5
20356,25,138,1-25-2020-138-06,6,1,1,1,Event Record 1,1,10379,0,1,9997.0000,1,9997.0000,-48.3000,186.0000,14.4900,82.0000,104.74052840729,2,5
20028,26,170,1-26-2020-170-02,2,2,1,1,Event Record 1,1,13226,0,1,9997.0000,1,207.5000,46.6900,207.5000,0.0000,105.0000,31.2083974960963,10,5
20028,26,170,1-26-2020-170-02,2,4,1,2,Event Record 2,3,6147,0,2,1.2500,1,9997.0000,-19.3200,290.0000,22.5400,292.0000,31.2083974960963,10,5
20028,26,170,1-26-2020-170-02,2,4,1,1,Event Record 1,95,6147,8,97,9997.0000,8,9997.0000,997.0000,9997.0000,997.0000,9997.0000,31.2083974960963,10,5
20126,26,174,1-26-2020-174-06,6,2,1,2,1st Prior Event,1,999997,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1444.61698898915,10,5
20126,26,174,1-26-2020-174-06,6,2,1,3,2nd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,-2.4150,9997.0000,997.0000,9997.0000,1444.61698898915,10,5
20126,26,174,1-26-2020-174-06,6,2,1,4,3rd Prior Event,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1444.61698898915,10,5
20175,26,176,1-26-2020-176-05,5,2,1,1,Event Record 1,1,13055,0,1,9997.0000,1,72.5000,-14.0070,80.0000,-36.0640,72.5000,22.6212527327168,10,5
20257,26,182,1-26-2020-182-03,3,1,1,1,Non-Deployment,95,43870,0,97,1.5000,7,60.0000,-1.2558,60.0000,997.0000,9997.0000,453.245463176559,10,5
20310,26,185,1-26-2020-185-04,4,2,1,1,Event Record 1,1,9130,0,1,9997.0000,1,9997.0000,-12.8800,164.0000,17.7100,144.0000,3439.62280436166,10,5
20310,26,185,1-26-2020-185-04,4,1,1,1,Most Recent Event,1,3729,0,97,9997.0000,1,9997.0000,-13.5240,89.5000,997.0000,9997.0000,3439.62280436166,10,5
20311,26,186,1-26-2020-186-03,3,1,1,1,Event Record 1,1,10320,1,4,3.4400,1,9997.0000,-12.8800,174.0000,17.7100,78.0000,882.100626595121,10,5
20311,26,186,1-26-2020-186-03,3,1,1,2,Event Record 2,2,10320,1,5,0.1500,1,9997.0000,-1.6100,84.0000,6.4400,42.0000,882.100626595121,10,5
20104,27,94,1-27-2020-094-03,3,2,1,1,Event Record 1,1,9592,0,1,9997.0000,1,122.5000,-14.4900,125.0000,11.2700,55.0000,29.1351708008549,3,5
20279,54,47,1-54-2020-047-07,7,1,1,1,Non-Deployment,1,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,623.019849380414,9,5
20210,10,193,1-10-2020-193-06,6,2,1,2,Event 2,95,10402,0,3,0.0300,1,30.0000,0.0000,30.0000,1.6100,30.0000,414.645694849219,4,5
20210,10,193,1-10-2020-193-06,6,2,1,3,Event 3,95,10402,0,5,0.0400,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,414.645694849219,4,5
20460,20,96,1-20-2020-096-01,1,1,1,1,Non-Deployment,95,27879,0,97,0.8000,7,112.5000,-2.9785,112.5000,997.0000,9997.0000,125.412241612489,11,5
20185,22,140,1-22-2020-140-06,6,1,1,3,2nd Prior Event,95,13140,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,66.7763985326975,12,5
20186,22,141,1-22-2020-141-07,7,1,1,2,1st Prior Event,95,999997,0,97,9997.0000,1,9997.0000,-9.0160,9997.0000,997.0000,9997.0000,213.92235265288,12,5
20192,29,177,1-29-2020-177-09,9,1,1,2,1st Prior Frontal/Rear Event,99,999997,1,97,9997.0000,1,9997.0000,-0.8050,9997.0000,997.0000,9997.0000,338.759837533102,2,5
20193,20,93,1-20-2020-093-05,5,1,1,1,Trg Invalid #1,97,999997,7,97,9997.0000,0,9997.0000,997.0000,9997.0000,997.0000,9997.0000,107.813981726156,11,5
20208,13,119,1-13-2020-119-05,5,1,1,2,1st Prior Frontal/Rear Event,97,999997,0,97,9997.0000,1,9997.0000,-7.2450,9997.0000,997.0000,9997.0000,91.6891748139349,7,5
20210,10,193,1-10-2020-193-06,6,2,1,1,Event 1,95,10402,0,1,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,414.645694849219,4,5
16437,73,9,1-73-2020-009-03,3,2,1,1,Most Recent Event,1,6832,0,1,0.0000,1,9997.0000,-14.9730,120.0000,4.0250,80.0000,30.8339294042373,3,5
16439,77,20,1-77-2020-020-08,8,1,1,1,Deployment,1,38141,1,97,0.0400,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,387.859316862308,9,5
16440,16,14,1-16-2020-014-04,4,2,1,1,Event Record 1,2,13725,1,2,0.3000,1,9997.0000,3.2200,227.5000,33.8100,300.0000,1495.94512616437,5,5
16448,31,10,1-31-2020-010-03,3,1,1,2,Event Record 2,1,7269,0,2,9997.0000,1,9997.0000,-4.8300,112.0000,-1.6100,38.0000,192.308910457965,6,5
16449,14,9,1-14-2020-009-04,4,1,1,2,1st Prior Event,4,999997,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,6703.10291375101,8,5
16449,14,9,1-14-2020-009-04,4,1,1,5,2nd Prior Event,1,2302,0,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,6703.10291375101,8,5
16450,14,10,1-14-2020-010-02,2,1,1,2,Second Record,1,10192,0,2,9997.0000,1,9997.0000,-23.9000,284.0000,3.5700,107.0000,185.969882760661,8,5
16452,52,23,1-52-2020-023-03,3,2,1,1,First Record,1,453,0,1,9997.0000,1,9997.0000,-3.0590,60.0000,997.0000,9997.0000,20.3677124003807,12,5
16453,19,20,1-19-2020-020-06,6,2,1,1,Event Record 1,1,12062,0,1,9997.0000,1,9997.0000,1.6100,72.0000,-17.7100,50.0000,234.541299023347,9,5
16455,19,22,1-19-2020-022-07,7,1,1,2,Second Record,97,13983,0,1,9997.0000,1,9997.0000,-9.0160,90.0000,997.0000,9997.0000,676.992434668354,9,5
16469,17,14,1-17-2020-014-07,7,1,1,1,Event Record 1,1,6982,0,1,9997.0000,1,9997.0000,-16.1000,106.0000,0.0000,50.0000,420.107658136302,4,5
16471,17,16,1-17-2020-016-08,8,2,1,1,First Record,1,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,59.3090966749975,4,5
16475,26,21,1-26-2020-021-04,4,1,1,1,Most Recent Event,2,11300,1,1,6554.0000,1,9997.0000,0.0000,0.0000,-4.0250,262.0000,1282.0714552583,10,5
16480,18,10,1-18-2020-010-03,3,2,1,1,Event Record 1,1,18257,0,97,0.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,225.948911172714,6,5
16487,21,13,1-21-2020-013-04,4,1,1,1,Event Record 1,1,3735,0,1,9997.0000,1,210.0000,-24.1500,260.0000,-8.0500,147.5000,515.522645224153,11,5
16490,22,13,1-22-2020-013-04,4,2,1,1,Most Recent Frontal/Rear Event,1,999997,1,97,9997.0000,1,9997.0000,-20.2860,9997.0000,997.0000,9997.0000,48.3779611490169,12,5
20423,27,99,1-27-2020-099-01,1,2,1,1,Most Recent Frontal/Rear Event,1,999997,1,97,9997.0000,1,9997.0000,-36.5470,9997.0000,997.0000,9997.0000,28.5208518043516,3,5
20423,27,99,1-27-2020-099-01,1,2,1,2,Rollover,97,999997,7,97,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,28.5208518043516,3,5
20070,28,93,1-28-2020-093-01,1,1,1,2,Event Record 2,3,12612,0,2,0.3000,1,9997.0000,-91.7700,175.0000,17.7100,85.0000,47.266210623886,3,5
20071,28,94,1-28-2020-094-06,6,1,1,1,Event Record 1,95,12945,0,1,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,206.243950739062,3,5
20071,28,94,1-28-2020-094-06,6,1,1,2,Event Record 2,1,12945,1,2,5.1000,1,9997.0000,-8.0500,96.0000,3.2200,170.0000,206.243950739062,3,5
20191,29,176,1-29-2020-176-09,9,1,1,1,Non-Deployment,1,21698,0,97,9997.0000,1,137.5000,-25.9854,137.5000,997.0000,9997.0000,338.759837443018,2,5
20192,29,177,1-29-2020-177-09,9,1,1,3,Prior Frontal/Rear Event,97,999997,1,97,9997.0000,1,9997.0000,-5.7960,9997.0000,997.0000,9997.0000,338.759837533102,2,5
20192,29,177,1-29-2020-177-09,9,1,1,1,Most Recent Frontal/Rear Event,1,999997,1,97,9997.0000,1,9997.0000,-17.2270,9997.0000,997.0000,9997.0000,338.759837533102,2,5
20192,29,177,1-29-2020-177-09,9,1,1,4,Side Crash,99,999997,7,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,338.759837533102,2,5
20092,31,84,1-31-2020-084-07,7,1,1,2,Event Record 2,1,9909,1,2,9997.0000,1,9997.0000,-3.2200,98.0000,0.0000,22.0000,371.277213302273,6,5
20172,32,188,1-32-2020-188-05,5,1,1,2,1st Prior Event,97,4252,0,1,0.0000,1,9997.0000,-19.9640,176.0000,12.0750,84.0000,98.6395109806555,7,5
20172,32,188,1-32-2020-188-05,5,1,1,1,Most Recent Event,1,7192,0,1,0.0000,1,9997.0000,-66.0100,88.0000,-9.9820,48.0000,98.6395109806555,7,5
20246,32,195,1-32-2020-195-06,6,1,1,1,Most Recent Event,95,16730,0,97,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1156.73772327426,7,5
20301,32,196,1-32-2020-196-02,2,1,1,2,1st Prior Event,97,2730,0,1,0.0000,1,9997.0000,-8.0500,88.0000,-1.9320,26.0000,80.0873459651377,7,5
20301,32,196,1-32-2020-196-02,2,1,1,1,Most Recent Event,1,7464,1,1,0.0000,1,9997.0000,-65.0440,162.0000,-6.9230,170.0000,80.0873459651377,7,5
