CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,INTRUNO,SEATLOC,INTCOMP,INTRUSION,INTMAG,INTDIRECT,CASEWGT,PSUSTRAT,VERSION
16311,18,7,1-18-2020-007-01,1,2,11,13,35,999,6,2,61.8003363968909,6,5
16311,18,7,1-18-2020-007-01,1,2,12,21,35,999,6,2,61.8003363968909,6,5
16311,18,7,1-18-2020-007-01,1,2,13,22,35,999,6,2,61.8003363968909,6,5
16311,18,7,1-18-2020-007-01,1,2,14,23,35,999,6,2,61.8003363968909,6,5
16709,11,14,1-11-2020-014-02,2,2,1,13,14,6,1,3,77.1543052356597,8,5
16540,32,23,1-32-2020-023-05,5,1,7,11,5,999,1,3,143.917371569682,7,5
19657,11,85,1-11-2020-085-02,2,1,1,23,25,54,5,2,77.1543052356597,8,5
19657,11,85,1-11-2020-085-02,2,1,2,22,25,25,3,2,77.1543052356597,8,5
19657,11,85,1-11-2020-085-02,2,1,3,21,25,2,0,2,77.1543052356597,8,5
19116,22,99,1-22-2020-099-09,9,2,6,21,34,999,3,2,304.370422701746,12,5
19116,22,99,1-22-2020-099-09,9,2,7,22,34,999,3,2,304.370422701746,12,5
19116,22,99,1-22-2020-099-09,9,2,8,23,34,999,3,2,304.370422701746,12,5
19491,14,76,1-14-2020-076-08,8,2,5,12,22,999,3,1,1405.16821001253,8,5
19491,14,76,1-14-2020-076-08,8,2,6,13,22,999,2,1,1405.16821001253,8,5
19491,14,76,1-14-2020-076-08,8,2,7,13,7,999,2,2,1405.16821001253,8,5
19763,32,169,1-32-2020-169-09,9,1,1,11,12,4,1,3,4553.35853619302,7,5
19491,14,76,1-14-2020-076-08,8,2,8,13,20,999,3,1,1405.16821001253,8,5
19491,14,76,1-14-2020-076-08,8,2,9,11,20,999,9,3,1405.16821001253,8,5
19743,11,88,1-11-2020-088-02,2,1,1,23,15,36,4,3,90.5554746104876,8,5
19574,14,79,1-14-2020-079-03,3,2,1,13,33,16,3,2,1192.45134837154,8,5
19574,14,79,1-14-2020-079-03,3,2,3,13,4,45,4,2,1192.45134837154,8,5
19574,14,79,1-14-2020-079-03,3,2,4,13,14,35,4,3,1192.45134837154,8,5
19574,14,79,1-14-2020-079-03,3,2,5,13,7,40,4,3,1192.45134837154,8,5
19574,14,79,1-14-2020-079-03,3,2,6,13,22,38,4,1,1192.45134837154,8,5
19574,14,79,1-14-2020-079-03,3,2,7,11,3,999,2,3,1192.45134837154,8,5
19445,12,82,1-12-2020-082-01,1,2,2,11,2,14,2,2,296.706772476185,9,5
19445,12,82,1-12-2020-082-01,1,2,3,11,5,8,2,2,296.706772476185,9,5
18057,13,62,1-13-2020-062-03,3,1,1,23,17,999,1,3,1512.47262641996,7,5
19823,11,90,1-11-2020-090-01,1,1,1,13,22,3,1,1,129.651639980513,8,5
19823,11,90,1-11-2020-090-01,1,1,2,23,20,6,1,1,129.651639980513,8,5
19823,11,90,1-11-2020-090-01,1,1,3,21,32,6,1,1,129.651639980513,8,5
19216,10,145,1-10-2020-145-02,2,1,2,11,7,5,1,3,22.496088531018,4,5
19216,10,145,1-10-2020-145-02,2,1,3,21,20,3,1,3,22.496088531018,4,5
19216,10,145,1-10-2020-145-02,2,1,4,11,20,6,1,3,22.496088531018,4,5
18724,24,118,1-24-2020-118-05,5,1,19,12,35,999,2,2,45.1086911626345,1,5
17822,11,37,1-11-2020-037-02,2,1,1,11,5,4,1,2,77.1543052356597,8,5
17307,26,60,1-26-2020-060-01,1,1,5,11,21,999,2,2,50.5560831621771,10,5
17307,26,60,1-26-2020-060-01,1,1,6,12,21,999,2,2,50.5560831621771,10,5
17307,26,60,1-26-2020-060-01,1,1,7,13,21,999,2,2,50.5560831621771,10,5
17307,26,60,1-26-2020-060-01,1,1,8,11,5,999,2,2,50.5560831621771,10,5
17307,26,60,1-26-2020-060-01,1,1,9,11,2,999,2,2,50.5560831621771,10,5
17307,26,60,1-26-2020-060-01,1,1,10,12,3,999,2,2,50.5560831621771,10,5
17307,26,60,1-26-2020-060-01,1,1,11,13,4,999,2,2,50.5560831621771,10,5
17307,26,60,1-26-2020-060-01,1,1,12,11,6,999,2,2,50.5560831621771,10,5
17490,33,39,1-33-2020-039-08,8,2,18,13,19,999,1,1,26.4434226183561,12,5
17344,54,10,1-54-2020-010-04,4,1,1,21,9,999,1,3,438.745419771211,9,5
17845,73,43,1-73-2020-043-01,1,1,1,11,5,999,3,2,39.290329933404,3,5
17845,73,43,1-73-2020-043-01,1,1,2,11,2,999,3,2,39.290329933404,3,5
17845,73,43,1-73-2020-043-01,1,1,3,11,1,999,2,2,39.290329933404,3,5
17845,73,43,1-73-2020-043-01,1,1,4,11,24,999,2,2,39.290329933404,3,5
17845,73,43,1-73-2020-043-01,1,1,5,11,32,999,2,2,39.290329933404,3,5
17845,73,43,1-73-2020-043-01,1,1,6,11,22,999,1,1,39.290329933404,3,5
17845,73,43,1-73-2020-043-01,1,1,7,12,3,999,3,2,39.290329933404,3,5
17845,73,43,1-73-2020-043-01,1,1,8,12,21,999,1,1,39.290329933404,3,5
17845,73,43,1-73-2020-043-01,1,1,9,12,22,999,1,1,39.290329933404,3,5
17845,73,43,1-73-2020-043-01,1,1,10,13,5,999,3,2,39.290329933404,3,5
17845,73,43,1-73-2020-043-01,1,1,11,13,4,999,2,2,39.290329933404,3,5
17845,73,43,1-73-2020-043-01,1,1,12,12,32,999,2,2,39.290329933404,3,5
17845,73,43,1-73-2020-043-01,1,1,13,13,22,999,2,1,39.290329933404,3,5
17845,73,43,1-73-2020-043-01,1,1,14,13,21,999,1,1,39.290329933404,3,5
17845,73,43,1-73-2020-043-01,1,1,15,13,32,999,2,2,39.290329933404,3,5
17845,73,43,1-73-2020-043-01,1,1,16,23,24,999,2,2,39.290329933404,3,5
17407,18,27,1-18-2020-027-04,4,1,1,99,99,999,9,9,246.306242081972,6,5
17089,24,47,1-24-2020-047-08,8,1,1,13,22,999,9,1,63.9593578779135,1,5
17089,24,47,1-24-2020-047-08,8,1,2,13,7,999,9,1,63.9593578779135,1,5
17089,24,47,1-24-2020-047-08,8,1,3,12,22,999,9,1,63.9593578779135,1,5
17361,52,66,1-52-2020-066-03,3,1,1,99,99,999,9,9,41.6861355806493,12,5
17235,18,23,1-18-2020-023-02,2,1,1,12,22,999,9,1,42.4991659387168,6,5
17235,18,23,1-18-2020-023-02,2,1,2,13,22,999,9,1,42.4991659387168,6,5
17235,18,23,1-18-2020-023-02,2,1,3,12,19,999,9,1,42.4991659387168,6,5
17235,18,23,1-18-2020-023-02,2,1,4,13,21,999,9,1,42.4991659387168,6,5
17235,18,23,1-18-2020-023-02,2,1,5,13,7,999,9,3,42.4991659387168,6,5
17235,18,23,1-18-2020-023-02,2,1,6,13,8,999,9,3,42.4991659387168,6,5
17235,18,23,1-18-2020-023-02,2,1,7,23,19,999,9,1,42.4991659387168,6,5
17235,18,23,1-18-2020-023-02,2,1,8,23,9,999,9,3,42.4991659387168,6,5
17235,18,23,1-18-2020-023-02,2,1,9,23,30,999,9,1,42.4991659387168,6,5
17235,18,23,1-18-2020-023-02,2,1,10,13,18,999,9,3,42.4991659387168,6,5
17255,10,59,1-10-2020-059-03,3,2,1,11,17,999,2,3,81.7454158515124,4,5
17255,10,59,1-10-2020-059-03,3,2,2,11,6,999,2,3,81.7454158515124,4,5
17255,10,59,1-10-2020-059-03,3,2,3,21,8,999,2,3,81.7454158515124,4,5
17255,10,59,1-10-2020-059-03,3,2,4,21,17,999,2,3,81.7454158515124,4,5
17255,10,59,1-10-2020-059-03,3,2,5,21,6,999,2,3,81.7454158515124,4,5
17215,29,57,1-29-2020-057-06,6,1,1,13,21,999,2,2,34.115473627285,2,5
17215,29,57,1-29-2020-057-06,6,1,2,12,21,999,1,2,34.115473627285,2,5
17215,29,57,1-29-2020-057-06,6,1,3,11,21,999,1,2,34.115473627285,2,5
17255,10,59,1-10-2020-059-03,3,1,1,99,99,999,9,9,81.7454158515124,4,5
17504,22,44,1-22-2020-044-06,6,1,1,11,22,999,1,1,38.8356092905062,12,5
17504,22,44,1-22-2020-044-06,6,1,2,12,22,999,2,1,38.8356092905062,12,5
17504,22,44,1-22-2020-044-06,6,1,3,13,22,999,2,1,38.8356092905062,12,5
17504,22,44,1-22-2020-044-06,6,1,4,11,21,999,9,1,38.8356092905062,12,5
17504,22,44,1-22-2020-044-06,6,1,5,12,21,999,9,1,38.8356092905062,12,5
17504,22,44,1-22-2020-044-06,6,1,6,13,21,999,9,1,38.8356092905062,12,5
17070,76,27,1-76-2020-027-02,2,1,7,21,19,999,9,1,14.8756328479644,3,5
17070,76,27,1-76-2020-027-02,2,1,8,22,19,999,9,1,14.8756328479644,3,5
17070,76,27,1-76-2020-027-02,2,1,9,23,19,999,4,1,14.8756328479644,3,5
17073,77,35,1-77-2020-035-08,8,1,1,99,99,999,9,9,238.857135474964,9,5
17085,10,53,1-10-2020-053-04,4,1,1,99,99,999,9,9,377.328683304736,4,5
17088,11,24,1-11-2020-024-04,4,2,1,99,99,999,9,9,1077.5268769164,8,5
17090,24,48,1-24-2020-048-07,7,2,1,98,31,999,9,2,392.575593254123,1,5
17091,24,49,1-24-2020-049-07,7,1,1,13,18,999,9,3,392.57559326938,1,5
17091,24,49,1-24-2020-049-07,7,1,2,13,8,999,9,3,392.57559326938,1,5
17093,28,24,1-28-2020-024-03,3,1,1,13,22,999,9,1,34.2731829497023,3,5
17094,28,25,1-28-2020-025-10,10,1,1,99,99,999,9,9,1087.60720110734,3,5
17096,16,35,1-16-2020-035-09,9,2,1,99,99,999,9,9,501.87916711106,5,5
17102,48,22,1-48-2020-022-04,4,1,1,99,99,999,9,9,126.446902747904,12,5
17103,48,23,1-48-2020-023-09,9,1,1,99,99,999,9,9,252.451611304084,12,5
17110,25,30,1-25-2020-030-03,3,1,1,99,99,999,9,9,57.7833397519147,2,5
17114,73,27,1-73-2020-027-07,7,1,1,99,99,999,9,9,99.9630628778034,3,5
17119,31,25,1-31-2020-025-05,5,1,1,11,6,999,2,3,269.923354614168,6,5
17119,31,25,1-31-2020-025-05,5,1,2,11,12,999,2,3,269.923354614168,6,5
17119,31,25,1-31-2020-025-05,5,1,3,11,15,999,2,3,269.923354614168,6,5
17120,31,26,1-31-2020-026-04,4,1,1,99,99,999,9,9,1128.16840695449,6,5
17123,21,37,1-21-2020-037-01,1,1,1,21,30,999,2,1,14.72020628624,11,5
17123,21,37,1-21-2020-037-01,1,1,5,23,19,999,2,1,14.72020628624,11,5
17123,21,37,1-21-2020-037-01,1,1,6,23,34,999,3,2,14.72020628624,11,5
17123,21,37,1-21-2020-037-01,1,1,7,22,34,999,3,2,14.72020628624,11,5
17123,21,37,1-21-2020-037-01,1,1,2,21,9,999,1,3,14.72020628624,11,5
17123,21,37,1-21-2020-037-01,1,1,3,21,20,999,1,1,14.72020628624,11,5
17123,21,37,1-21-2020-037-01,1,1,4,22,30,999,1,1,14.72020628624,11,5
17125,19,46,1-19-2020-046-06,6,1,1,99,99,999,9,9,135.8994002452,9,5
17126,19,47,1-19-2020-047-02,2,2,1,11,8,999,9,3,44.8387754761066,9,5
17126,19,47,1-19-2020-047-02,2,2,2,11,18,999,9,3,44.8387754761066,9,5
17126,19,47,1-19-2020-047-02,2,2,3,21,18,999,9,3,44.8387754761066,9,5
17126,19,47,1-19-2020-047-02,2,1,1,99,99,999,9,9,44.8387754761066,9,5
17126,19,47,1-19-2020-047-02,2,2,4,11,12,999,3,3,44.8387754761066,9,5
17126,19,47,1-19-2020-047-02,2,2,5,21,9,999,3,3,44.8387754761066,9,5
17126,19,47,1-19-2020-047-02,2,2,6,11,20,999,2,3,44.8387754761066,9,5
17126,19,47,1-19-2020-047-02,2,2,7,21,20,999,2,3,44.8387754761066,9,5
17126,19,47,1-19-2020-047-02,2,2,8,11,6,999,2,3,44.8387754761066,9,5
17126,19,47,1-19-2020-047-02,2,2,9,21,6,999,2,3,44.8387754761066,9,5
17130,29,51,1-29-2020-051-09,9,2,1,99,99,999,9,9,88.3039847108929,2,5
17130,29,51,1-29-2020-051-09,9,1,1,99,99,999,9,9,88.3039847108929,2,5
17133,19,49,1-19-2020-049-04,4,1,1,99,99,999,9,9,201.486554850324,9,5
17137,33,28,1-33-2020-028-01,1,1,1,11,7,999,4,1,29.5572598912697,12,5
17137,33,28,1-33-2020-028-01,1,1,2,11,22,999,6,1,29.5572598912697,12,5
17137,33,28,1-33-2020-028-01,1,1,3,12,22,999,6,1,29.5572598912697,12,5
18171,15,60,1-15-2020-060-03,3,1,1,11,24,5,1,3,33.8359370292136,1,5
18171,15,60,1-15-2020-060-03,3,1,2,13,24,14,2,3,33.8359370292136,1,5
18171,15,60,1-15-2020-060-03,3,1,3,23,8,20,3,3,33.8359370292136,1,5
18171,15,60,1-15-2020-060-03,3,1,4,23,6,10,2,3,33.8359370292136,1,5
18171,15,60,1-15-2020-060-03,3,1,5,12,3,7,1,3,33.8359370292136,1,5
18171,15,60,1-15-2020-060-03,3,1,6,23,25,47,5,3,33.8359370292136,1,5
18171,15,60,1-15-2020-060-03,3,1,7,23,14,38,4,3,33.8359370292136,1,5
18171,15,60,1-15-2020-060-03,3,1,8,33,6,14,2,3,33.8359370292136,1,5
18237,27,51,1-27-2020-051-08,8,1,1,11,21,13,2,2,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,2,11,2,14,2,2,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,4,11,7,6,1,3,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,5,23,24,999,1,2,37.8062572369884,3,5
18237,27,51,1-27-2020-051-08,8,1,6,11,1,999,2,2,37.8062572369884,3,5
18214,52,106,1-52-2020-106-02,2,2,1,12,21,15,3,1,20.3744460339419,12,5
18214,52,106,1-52-2020-106-02,2,2,3,11,7,4,1,3,20.3744460339419,12,5
18214,52,106,1-52-2020-106-02,2,2,4,13,18,33,4,3,20.3744460339419,12,5
18214,52,106,1-52-2020-106-02,2,2,5,13,8,33,4,3,20.3744460339419,12,5
18214,52,106,1-52-2020-106-02,2,2,6,23,15,33,4,3,20.3744460339419,12,5
18214,52,106,1-52-2020-106-02,2,2,7,23,9,5,1,3,20.3744460339419,12,5
18214,52,106,1-52-2020-106-02,2,2,8,11,21,4,1,1,20.3744460339419,12,5
18214,52,106,1-52-2020-106-02,2,2,9,13,21,3,1,1,20.3744460339419,12,5
18214,52,106,1-52-2020-106-02,2,2,10,13,24,3,1,3,20.3744460339419,12,5
18214,52,106,1-52-2020-106-02,2,2,11,11,19,4,1,1,20.3744460339419,12,5
18071,33,58,1-33-2020-058-09,9,2,1,23,30,5,1,2,307.059662370825,12,5
18214,52,106,1-52-2020-106-02,2,2,12,23,32,33,4,3,20.3744460339419,12,5
17842,25,55,1-25-2020-055-10,10,1,1,13,20,11,2,3,1408.76951015605,2,5
17842,25,55,1-25-2020-055-10,10,1,2,13,8,9,2,3,1408.76951015605,2,5
17842,25,55,1-25-2020-055-10,10,1,4,23,9,9,2,3,1408.76951015605,2,5
17842,25,55,1-25-2020-055-10,10,1,5,23,16,9,2,3,1408.76951015605,2,5
17842,25,55,1-25-2020-055-10,10,1,6,23,20,13,2,3,1408.76951015605,2,5
18589,32,112,1-32-2020-112-02,2,1,8,11,12,999,3,3,33.3624803189445,7,5
19024,22,96,1-22-2020-096-07,7,2,1,23,15,4,1,3,409.417111919796,12,5
19024,22,96,1-22-2020-096-07,7,2,2,13,8,4,1,3,409.417111919796,12,5
18397,24,103,1-24-2020-103-09,9,1,1,99,99,999,9,9,1162.41952262217,1,5
18128,11,44,1-11-2020-044-01,1,1,5,23,20,999,4,3,273.622518722446,8,5
18128,11,44,1-11-2020-044-01,1,1,6,22,20,999,2,3,273.622518722446,8,5
18128,11,44,1-11-2020-044-01,1,1,7,13,16,999,4,3,273.622518722446,8,5
18128,11,44,1-11-2020-044-01,1,1,8,23,13,999,2,3,273.622518722446,8,5
18128,11,44,1-11-2020-044-01,1,1,9,13,12,999,1,3,273.622518722446,8,5
19250,32,144,1-32-2020-144-02,2,1,1,13,8,8,2,3,25.7460980760279,7,5
19250,32,144,1-32-2020-144-02,2,1,2,13,17,18,3,3,25.7460980760279,7,5
19250,32,144,1-32-2020-144-02,2,1,3,12,24,19,3,3,25.7460980760279,7,5
19313,48,60,1-48-2020-060-10,10,1,1,13,7,17,3,1,2297.10486122298,12,5
19313,48,60,1-48-2020-060-10,10,1,2,23,9,7,1,3,2297.10486122298,12,5
19313,48,60,1-48-2020-060-10,10,1,3,13,8,7,1,3,2297.10486122298,12,5
19313,48,60,1-48-2020-060-10,10,1,4,13,21,11,2,1,2297.10486122298,12,5
19313,48,60,1-48-2020-060-10,10,1,5,12,22,9,2,1,2297.10486122298,12,5
19313,48,60,1-48-2020-060-10,10,1,6,12,19,8,2,1,2297.10486122298,12,5
19313,48,60,1-48-2020-060-10,10,1,7,11,19,2,0,1,2297.10486122298,12,5
