CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,OCCNO,CHILDSEATNO,SEATLOC,CHILDMANUF,CHILDMAKE,CHILDMODEL,CHILDMODELNO,CHILDSEATYPE,CHILDDATEMAN,HOWUSED,DATASOURCE,ORIENTATION,HARNESSDESIGN,RETAINERCLIPDESIGN,TETHERDESIGN,LATCHDESIGN,HARNESSUSE,RETAINERCLIPUSE,TETHERUSE,LATCHUSE,BELTROUT,LOCKCLIPUSE,PLACEMENT,CHILDPOSITION,BELTRETYPE,LATCHPLATE,LATCHANCHOR,LATCHTETHER,CASEWGT,PSUSTRAT,VERSION
8055,14,51,1-14-2017-051-03,3,2,2,1,21,98,98,9998,99999999,2,9999999999,2,2,2,2,1,1,1,2,5,2,1,4,0,1,9,5,1,1,1,824.290453833516,8,2
8055,14,51,1-14-2017-051-03,3,2,3,2,22,98,98,9998,99999999,2,9999999999,1,2,1,2,1,1,1,0,5,2,1,4,0,1,9,5,1,1,1,824.290453833516,8,2
8070,26,57,1-26-2017-057-09,9,1,3,2,22,12,19,2028,37121334,2,03/07/2016,2,3,2,2,1,1,1,3,3,2,3,9,0,1,1,4,3,0,1,4415.53740160924,10,2
8070,26,57,1-26-2017-057-09,9,1,2,3,21,12,19,2028,37121429,2,02/24/2016,2,3,2,2,1,1,1,2,3,2,3,9,0,1,1,4,3,1,1,4415.53740160924,10,2
8070,26,57,1-26-2017-057-09,9,1,4,1,23,12,19,2028,37111827,2,02/25/2016,2,3,2,2,1,1,1,3,3,2,3,9,0,1,1,4,3,1,1,4415.53740160924,10,2
8073,18,52,1-18-2017-052-06,6,2,3,1,22,98,98,9998,99999999,99,9999999999,2,5,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,589.079808493488,6,2
8093,15,76,1-15-2017-076-05,5,2,3,1,21,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,63.8220180213537,1,2
8093,15,76,1-15-2017-076-05,5,2,4,2,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,63.8220180213537,1,2
8095,26,58,1-26-2017-058-03,3,1,3,1,21,98,98,9998,99999999,6,9999999999,3,2,2,0,0,0,0,0,0,0,0,0,0,1,1,9,9,9,9,942.745961675754,10,2
8095,26,58,1-26-2017-058-03,3,1,4,2,23,98,98,9998,99999999,6,9999999999,3,2,2,0,0,0,0,0,0,0,0,0,0,1,1,9,9,9,9,942.745961675754,10,2
8167,33,96,1-33-2017-096-06,6,1,5,2,23,12,19,6023,31321542,6,10/06/2014,3,3,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,91.9933961472281,12,2
8167,33,96,1-33-2017-096-06,6,1,3,1,21,12,19,2028,3712198,2,05/05/2017,1,3,1,2,1,0,1,4,3,1,1,4,0,1,2,2,0,1,1,91.9933961472281,12,2
8188,11,47,1-11-2017-047-02,2,2,2,1,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,9,119.397627159927,8,2
8268,17,77,1-17-2017-077-05,5,1,3,1,23,10,16,9998,99999999,5,9999999999,2,2,2,2,1,1,1,4,1,1,3,5,0,1,1,9,3,1,1,87.0613684746015,4,2
8289,20,131,1-20-2017-131-10,10,1,,1,23,12,19,6023,36511910,6,10/03/2017,3,1,2,0,0,0,0,0,0,0,0,1,0,1,0,4,1,1,1,3419.93796732835,11,2
8352,25,41,1-25-2017-041-10,10,2,3,3,21,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2532.22076355816,2,2
8356,26,63,1-26-2017-063-06,6,1,3,3,23,10,16,1018,99999999,1,9999999999,1,2,1,2,1,0,1,5,9,0,0,4,0,1,2,5,1,1,1,571.998729971993,10,2
8358,17,79,1-17-2017-079-07,7,1,2,1,22,13,23,1034,1988643,1,11/07/2017,1,3,1,2,1,0,1,3,2,2,1,4,1,1,1,9,3,1,1,905.497642864303,4,2
8364,13,105,1-13-2017-105-04,4,3,4,3,23,12,19,2027,3472198,2,03/24/2017,2,1,2,2,1,1,1,3,3,1,1,1,0,1,1,1,1,1,1,3707.61002789913,7,2
8389,18,60,1-18-2017-060-03,3,1,3,2,31,98,98,9998,99999999,99,9999999999,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,219.843550605558,6,2
8441,33,113,1-33-2017-113-09,9,1,3,1,21,12,19,2030,38111190,2,08/04/2016,2,1,2,2,1,1,1,2,3,1,3,3,0,1,1,5,1,0,0,296.889945671954,12,2
8441,33,113,1-33-2017-113-09,9,1,4,2,23,12,19,2030,38111190,2,08/04/2016,2,1,2,2,1,1,1,2,3,1,3,3,0,1,1,5,1,0,0,296.889945671954,12,2
8444,15,92,1-15-2017-092-03,3,1,3,2,21,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,430.800731159928,1,2
8444,15,92,1-15-2017-092-03,3,1,4,4,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,430.800731159928,1,2
8452,20,140,1-20-2017-140-03,3,2,2,2,23,13,23,5026,1881019,5,06/28/2013,2,3,2,2,1,1,1,2,3,1,3,2,0,1,9,4,1,1,1,129.751631949227,11,2
8482,32,130,1-32-2017-130-02,2,2,2,1,21,10,16,4008,CC138-DDN,4,08/12/2016,1,3,1,2,1,0,1,3,4,0,1,1,0,1,2,3,1,1,1,122.372938852714,7,2
8515,33,115,1-33-2017-115-03,3,2,2,2,21,98,98,9998,99999999,99,9999999999,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,120.008024381835,12,2
8515,33,115,1-33-2017-115-03,3,2,3,3,23,98,98,9998,99999999,99,9999999999,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,120.008024381835,12,2
8517,33,117,1-33-2017-117-04,4,1,2,1,21,10,12,6049,BC030AVQ,6,03/24/2016,3,3,2,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,341.739788139335,12,2
8519,20,142,1-20-2017-142-06,6,2,4,1,22,98,98,9998,99999999,99,9999999999,9,2,9,9,9,9,9,9,9,9,9,9,9,1,1,4,1,1,1,299.849328810031,11,2
8568,30,93,1-30-2017-093-05,5,1,3,2,22,98,98,9998,99999999,99,9999999999,2,5,2,9,9,9,9,9,9,9,9,9,0,1,9,0,0,0,0,214.969846178075,10,2
8568,30,93,1-30-2017-093-05,5,1,2,3,21,98,98,9998,99999999,99,9999999999,3,5,2,0,0,0,0,0,0,0,0,9,0,9,9,9,1,9,9,214.969846178075,10,2
8638,22,115,1-22-2017-115-04,4,2,2,1,21,15,26,6033,0304003BGM,6,01/17/2013,3,3,2,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,315.631788868633,12,2
8638,22,115,1-22-2017-115-04,4,2,3,2,23,6,6,1009,0406147281,1,06/27/2016,1,3,1,2,1,0,1,3,3,0,3,4,0,1,2,2,1,1,1,315.631788868633,12,2
8800,28,66,1-28-2017-066-07,7,1,2,2,21,13,98,9998,99999999,5,9999999999,3,2,2,0,0,1,9,0,0,2,9,0,0,1,1,4,1,1,1,791.668073602525,3,2
8802,26,77,1-26-2017-077-03,3,2,3,3,23,98,98,9998,99999999,6,9999999999,3,5,2,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,544.569920310641,10,2
8816,13,122,1-13-2017-122-02,2,2,3,4,21,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,1,1,114.328719007773,7,2
8816,13,122,1-13-2017-122-02,2,2,5,6,31,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,1,2,1,1,1,114.328719007773,7,2
8816,13,122,1-13-2017-122-02,2,2,7,7,33,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,1,1,114.328719007773,7,2
8829,20,157,1-20-2017-157-03,3,2,3,3,22,10,12,9998,99999999,99,9999999999,2,2,2,9,9,9,9,5,5,1,3,2,9,1,1,4,1,1,1,218.970338164102,11,2
8844,23,128,1-23-2017-128-07,7,2,6,3,33,98,98,9998,99999999,6,9999999999,3,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,845.058873196539,5,2
8855,26,81,1-26-2017-081-03,3,1,3,3,23,12,19,9998,99999999,2,9999999999,2,2,2,9,9,1,1,5,9,2,9,9,9,1,1,9,1,1,1,810.478641073217,10,2
8864,20,160,1-20-2017-160-07,7,1,2,2,21,13,98,9998,99999999,2,9999999999,2,2,2,2,1,1,1,2,3,2,1,5,9,1,1,9,9,9,9,1033.66503269002,11,2
8905,25,51,1-25-2017-051-09,9,1,2,1,22,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2248.17585176391,2,2
8931,23,132,1-23-2017-132-04,4,2,2,2,21,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,851.326942252902,5,2
8946,19,142,1-19-2017-142-07,7,2,2,1,21,12,19,2032,3801831 PQ,2,03/18/2010,2,2,2,2,1,1,1,4,5,2,1,1,0,1,1,3,1,1,1,808.933736862213,9,2
8953,16,93,1-16-2017-093-03,3,1,2,1,23,9,10,4001,99999999,4,9999999999,2,1,2,2,1,1,1,3,3,1,3,2,0,1,1,2,1,1,1,387.275140877609,5,2
8960,33,133,1-33-2017-133-03,3,2,2,2,22,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,64.5338320736666,12,2
8975,21,77,1-21-2017-077-03,3,1,2,2,23,10,16,9998,99999999,3,9999999999,2,2,2,9,1,1,1,5,3,1,3,9,0,1,1,4,1,1,1,332.65973799181,11,2
9017,14,73,1-14-2017-073-06,6,2,3,1,21,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,1,9,2,9,9,9,3185.24500956873,8,2
9017,14,73,1-14-2017-073-06,6,2,4,2,23,98,98,9998,99999999,99,9999999999,9,5,9,9,9,9,9,9,9,9,9,9,9,1,9,4,9,9,9,3185.24500956873,8,2
