CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,EVENTDESC,CDCEVENT,IGCYCRASH,WARNLAMP,NUMEVENTS,EVENT1TO2,FILEREC,MAXDVRESTIME,MAXDVLONG,MAXDVLONGTIME,MAXDVLAT,MAXDVLATTIME,CASEWGT,PSUSTRAT,VERSION
14550,21,78,1-21-2019-078-06,6,2,1,2,Event Record 2,95,16030,1,2,0.1000,1,9997.0000,-1.6100,300.0000,-1.6100,300.0000,379.482580632139,11,4
14274,12,43,1-12-2019-043-03,3,1,1,1,Record 1,95,246,0,1,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,231.397064233446,9,4
13481,77,37,1-77-2019-037-06,6,1,1,2,Event 2,95,25985,0,1,0.0600,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,878.104685809995,9,4
15775,27,73,1-27-2019-073-03,3,1,1,2,Event Record 2,95,989,0,2,3.7000,1,9997.0000,0.0000,37.5000,-1.6100,300.0000,29.0025784694356,3,4
15415,54,31,1-54-2019-031-04,4,2,1,2,Second Record,95,16881,0,2,0.2000,1,9997.0000,0.4186,22.0000,0.2415,12.0000,539.892575500541,9,4
12851,77,13,1-77-2019-013-03,3,1,1,2,Event Record 2,95,6110,0,2,1.2500,1,9997.0000,1.6100,24.0000,9.6600,120.0000,584.805201715849,9,4
14975,28,52,1-28-2019-052-07,7,1,1,3,Event 3,95,12408,0,2,0.4400,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,163.203990463977,3,4
15694,19,79,1-19-2019-079-05,5,1,1,2,Event Record 2,95,12281,0,2,3.1000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,73.4603768510683,9,4
15108,11,99,1-11-2019-099-04,4,2,1,2,Event Record 2,95,260,0,2,0.1000,1,9997.0000,-1.6100,300.0000,3.2200,300.0000,7202.39555596405,8,4
14670,21,84,1-21-2019-084-04,4,1,1,1,"Record 1, Most Recent",95,11084,0,2,0.0080,1,9997.0000,-9.0000,282.5000,18.0000,300.0000,1902.92007667051,11,4
14213,12,41,1-12-2019-041-06,6,1,1,2,Event 2,95,12452,0,2,0.5800,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,850.482251642462,9,4
15579,31,70,1-31-2019-070-03,3,1,1,1,Most Recent Event,95,2229,0,2,0.7100,1,9997.0000,-9.0160,174.0000,8.0500,140.0000,256.798414978008,6,4
14423,21,72,1-21-2019-072-03,3,1,1,2,Second Record,95,6432,0,2,0.2000,1,9997.0000,4.5885,298.0000,-2.6404,300.0000,416.491965142025,11,4
15902,22,94,1-22-2019-094-06,6,1,1,2,Second Record,95,9674,1,2,2.1000,1,9997.0000,2.9463,114.0000,16.1483,300.0000,46.1060759873428,12,4
13666,66,28,1-66-2019-028-07,7,1,1,2,Second Record,95,44307,0,2,2.0000,1,9997.0000,0.9499,114.0000,-3.2361,128.0000,136.340100630904,6,4
13228,52,9,1-52-2019-009-04,4,2,1,2,Record 2,95,8234,0,2,0.0200,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,146.501958149768,12,4
13152,14,14,1-14-2019-014-06,6,1,1,2,Second Record,95,6844,0,2,9997.0000,1,9997.0000,0.1932,103.0000,-0.5796,194.0000,2895.49607072437,8,4
14901,11,94,1-11-2019-094-01,1,1,1,2,Event Record 2,95,10901,0,2,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,182.878331044313,8,4
15353,24,123,1-24-2019-123-03,3,2,1,2,Event Record 2,95,3094,0,2,0.1000,1,9997.0000,-1.6100,285.0000,-6.4400,300.0000,1119.51411605536,1,4
12840,20,10,1-20-2019-010-02,2,2,1,2,Event Record 2,95,11717,0,2,0.0400,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,44.6123262498575,11,4
16050,26,160,1-26-2019-160-02,2,2,1,1,Event Record 1,95,4151,0,2,0.2000,1,9997.0000,0.0000,300.0000,4.9910,300.0000,30.2475378073901,10,4
16050,26,160,1-26-2019-160-02,2,1,1,3,Event Record 3,95,4902,0,3,0.8000,1,9997.0000,-9.6600,144.0000,-9.6600,144.0000,30.2475378073901,10,4
14901,11,94,1-11-2019-094-01,1,1,1,3,Event Record 3,95,10901,0,3,1.1400,1,9997.0000,-10.0000,130.0000,-7.0000,140.0000,182.878331044313,8,4
13159,15,24,1-15-2019-024-03,3,1,1,2,Second Record,95,8837,0,4,0.1000,1,9997.0000,1.6422,300.0000,10.1269,300.0000,196.727857102005,1,4
13985,28,29,1-28-2019-029-03,3,1,1,3,Record 3,95,6063,1,5,40.2600,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,57.4659845240073,3,4
12582,48,1,1-48-2019-001-02,2,1,1,3,Event Record 3,95,11857,1,3,1.0100,1,9997.0000,-6.4400,192.0000,-12.8800,192.0000,105.380916745117,12,4
14000,28,30,1-28-2019-030-06,6,1,1,3,Event Record 3,95,10308,0,3,0.9700,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,302.287301111326,3,4
13716,24,52,1-24-2019-052-04,4,1,1,3,Event Record 3,95,2649,0,3,0.0200,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1080.03880858825,1,4
13933,12,35,1-12-2019-035-03,3,2,1,3,Record 3,95,2351,0,5,1.3700,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,242.877948329816,9,4
14471,26,93,1-26-2019-093-02,2,2,1,1,Most Recent Event,95,6604,0,2,0.1000,1,9997.0000,-8.0500,70.0000,997.0000,9997.0000,35.6892101093093,10,4
12646,32,8,1-32-2019-008-02,2,1,1,3,Record 3,95,6006,0,3,0.0300,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,56.3288898385412,7,4
14152,14,35,1-14-2019-035-07,7,1,1,2,1st Prior Event,95,8526,0,1,0.0000,0,9997.0000,-25610.4310,0.0000,-25610.4310,0.0000,14244.7314125009,8,4
15002,31,59,1-31-2019-059-04,4,2,1,2,1st Prior Event,95,4970,0,1,9995.0000,0,9997.0000,0.9660,70.0000,0.0000,0.0000,240.49101350779,6,4
15009,26,117,1-26-2019-117-09,9,2,1,1,Deployment,95,29754,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,2604.48935776749,10,4
14160,29,70,1-29-2019-070-03,3,2,1,2,2nd Prior Event,95,912,0,7,9997.0000,7,9997.0000,-12.0750,226.5000,997.0000,9997.0000,71.0696244976378,2,4
13644,48,24,1-48-2019-024-06,6,1,1,1,Most Recent Event,95,1529,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,257.641477184578,12,4
13384,26,37,1-26-2019-037-03,3,1,1,3,Prior Frontal/Rear Event,95,999998,0,7,9997.0000,7,9997.0000,-11.9140,9997.0000,997.0000,9997.0000,414.368608626376,10,4
12419,12,1,1-12-2019-001-03,3,1,1,3,Unlinked,95,5681,1,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,339.939384901959,9,4
15437,32,135,1-32-2019-135-05,5,1,1,1,Most Recent Event,95,18005,1,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,136.724284705694,7,4
15134,23,31,1-23-2019-031-10,10,1,1,1,Non-Deployment,95,25405,1,7,0.1000,7,9997.0000,-0.0161,9997.0000,997.0000,9997.0000,15610.1208787108,5,4
14160,29,70,1-29-2019-070-03,3,2,1,1,1st Prior Event,95,912,1,7,9997.0000,7,9997.0000,-14.1680,297.0000,997.0000,9997.0000,71.0696244976378,2,4
15971,23,42,1-23-2019-042-03,3,1,1,2,2nd Prior Event,95,999998,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,430.10557698714,5,4
15971,23,42,1-23-2019-042-03,3,1,1,5,5th Prior Event,95,999998,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,430.10557698714,5,4
14333,31,43,1-31-2019-043-03,3,1,1,3,Third Record,95,999998,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,227.270424528455,6,4
14984,73,60,1-73-2019-060-09,9,1,1,1,Non-Deployment,95,31263,0,7,0.2000,7,9997.0000,-0.0161,9997.0000,997.0000,9997.0000,154.249155810422,3,4
15971,23,42,1-23-2019-042-03,3,1,1,3,6th Prior Event,95,541,0,7,9997.0000,7,9997.0000,-6.9230,84.0000,997.0000,9997.0000,430.10557698714,5,4
15201,32,125,1-32-2019-125-02,2,2,1,4,Unlinked,95,3780,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,81.304598818377,7,4
14255,77,70,1-77-2019-070-02,2,1,1,1,Most Recent Event,95,999998,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,82.9547267506105,9,4
14030,22,56,1-22-2019-056-03,3,2,1,1,Most Recent Event,95,999998,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,925.822865988776,12,4
15971,23,42,1-23-2019-042-03,3,1,1,4,1st Prior Event,95,541,0,7,9997.0000,7,9997.0000,-61.9850,187.0000,997.0000,9997.0000,430.10557698714,5,4
15971,23,42,1-23-2019-042-03,3,1,1,7,4th Prior Event,95,999998,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,430.10557698714,5,4
15430,28,61,1-28-2019-061-02,2,1,1,5,Unlinked,95,4202,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,43.8808232157901,3,4
14686,77,93,1-77-2019-093-02,2,1,1,4,Unlinked,95,1889,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,82.9547267506105,9,4
14160,29,70,1-29-2019-070-03,3,2,1,4,4th Prior Event,95,999998,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,71.0696244976378,2,4
14333,31,43,1-31-2019-043-03,3,1,1,1,First Record,95,999998,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,227.270424528455,6,4
15971,23,42,1-23-2019-042-03,3,1,1,6,3rd Prior Event,95,999998,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,430.10557698714,5,4
13396,27,21,1-27-2019-021-06,6,1,1,1,Most Recent Event,95,15267,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,58.7762501787772,3,4
14160,29,70,1-29-2019-070-03,3,2,1,6,6th Prior Event,95,999998,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,71.0696244976378,2,4
14240,33,63,1-33-2019-063-08,8,1,1,1,Pcm Event,95,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,76.8305227297019,12,4
14096,13,46,1-13-2019-046-06,6,2,1,4,Side Crash,95,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,2018.3752531036,7,4
15720,17,143,1-17-2019-143-01,1,1,1,1,Non-Deployment,95,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,69.7981473883128,4,4
15785,33,98,1-33-2019-098-09,9,1,1,1,Deployment,95,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,318.480153533642,12,4
13208,77,28,1-77-2019-028-05,5,1,1,2,Second Record,95,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,103.127269087679,9,4
12454,33,1,1-33-2019-001-07,7,1,1,2,1st Prior Frontal/Rear Event,1,999998,0,7,9997.0000,1,9997.0000,-12.7190,9997.0000,997.0000,9997.0000,106.863578762211,12,4
12454,33,1,1-33-2019-001-07,7,1,1,1,Most Recent Frontal/Rear Event,2,999998,0,7,9997.0000,1,9997.0000,-6.6010,9997.0000,997.0000,9997.0000,106.863578762211,12,4
12452,26,1,1-26-2019-001-02,2,1,1,2,Event Record 2,1,9019,0,1,9997.0000,1,9997.0000,-3.2200,300.0000,6.4400,300.0000,22.2200532685247,10,4
12452,26,1,1-26-2019-001-02,2,1,1,1,Event Record 1,2,9019,1,1,9997.0000,1,9997.0000,-14.4900,97.5000,1.6100,300.0000,22.2200532685247,10,4
12419,12,1,1-12-2019-001-03,3,1,1,2,1st Prior Event,3,5681,1,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,339.939384901959,9,4
12419,12,1,1-12-2019-001-03,3,1,1,1,Most Recent Event,3,5681,1,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,339.939384901959,9,4
12449,17,1,1-17-2019-001-09,9,1,1,1,Deployment,1,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,961.723266068137,4,4
12417,77,1,1-77-2019-001-03,3,2,1,1,Most Recent Event,1,2764,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1016.06557753526,9,4
12417,77,1,1-77-2019-001-03,3,2,1,2,1st Prior Event,1,2764,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1016.06557753526,9,4
12491,24,2,1-24-2019-002-04,4,1,1,2,1st Prior Event,1,1558,0,7,9997.0000,7,9997.0000,-10.9480,80.5000,997.0000,9997.0000,2281.57338463435,1,4
12491,24,2,1-24-2019-002-04,4,1,1,3,2nd Prior Event,1,999998,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,2281.57338463435,1,4
12444,19,1,1-19-2019-001-01,1,1,1,3,Event Record 3,1,3266,1,3,1.1600,1,9997.0000,-14.4900,178.0000,9.6600,158.0000,93.6457609646072,9,4
12444,19,1,1-19-2019-001-01,1,1,1,2,Event Record 2,2,3266,0,2,1.1500,1,9997.0000,-12.8800,268.0000,1.6100,92.0000,93.6457609646072,9,4
12444,19,1,1-19-2019-001-01,1,1,1,1,Event Record 1,2,3266,0,1,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,93.6457609646072,9,4
12505,23,3,1-23-2019-003-03,3,2,1,1,Event Record 1,1,3821,0,1,9997.0000,1,9997.0000,-20.9300,174.0000,25.7600,66.0000,145.584933403066,5,4
12511,73,1,1-73-2019-001-06,6,1,1,1,First Record,1,15345,0,1,9997.0000,1,9997.0000,-1.9320,140.0000,997.0000,9997.0000,267.702349067211,3,4
12519,26,2,1-26-2019-002-06,6,2,1,1,Most Recent Event,1,999998,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,973.309185582467,10,4
12519,26,2,1-26-2019-002-06,6,2,1,2,1st Prior Event,1,999998,0,7,9997.0000,1,9997.0000,-49.2660,9997.0000,997.0000,9997.0000,973.309185582467,10,4
12496,32,3,1-32-2019-003-06,6,2,1,1,Event 1,1,20146,0,0,9997.0000,1,80.0000,-9.6600,80.0000,17.7100,80.0000,1882.75480161728,7,4
12526,17,2,1-17-2019-002-07,7,1,1,1,Event 1,1,10782,0,1,9997.0000,1,70.0000,-6.4400,70.0000,-1.6100,70.0000,778.517243118384,4,4
12544,22,2,1-22-2019-002-04,4,1,1,1,Most Recent Event,1,6542,0,1,0.0000,1,9997.0000,-9.0160,110.0000,-1.9320,32.0000,228.172632478998,12,4
12488,11,3,1-11-2019-003-07,7,2,1,1,Event Record 1,1,8861,0,1,9997.0000,1,9997.0000,9.6600,120.0000,0.0000,70.0000,5501.90113032407,8,4
12514,27,1,1-27-2019-001-06,6,2,1,1,Event Record 1,1,12679,0,1,9997.0000,1,9997.0000,-12.8800,162.0000,-4.8300,58.0000,127.195256322696,3,4
12501,16,1,1-16-2019-001-09,9,1,1,1,Pcm Event,1,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,827.764153416687,5,4
12551,12,3,1-12-2019-003-04,4,2,1,1,Event Record 1,1,4908,0,1,9997.0000,1,9997.0000,-20.9300,230.0000,12.8800,124.0000,644.399718582018,9,4
12534,31,1,1-31-2019-001-04,4,1,1,1,Event Record 1,1,277,0,1,9997.0000,1,250.0000,-4.9910,300.0000,1.9320,300.0000,960.230949818511,6,4
12540,33,3,1-33-2019-003-09,9,1,1,1,Non-Deployment,1,24006,0,7,9997.0000,1,15.0000,-0.1610,15.0000,997.0000,9997.0000,153.055535950873,12,4
12499,76,1,1-76-2019-001-06,6,1,1,2,Event 2,1,6123,0,2,0.6800,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,49.4254425182419,3,4
12499,76,1,1-76-2019-001-06,6,1,1,1,Event 1,1,6123,0,1,9997.0000,1,300.0000,-46.6900,300.0000,-4.8300,300.0000,49.4254425182419,3,4
12562,32,6,1-32-2019-006-04,4,2,1,1,Event Record 1,1,5823,0,1,9997.0000,1,9997.0000,-19.3200,130.0000,-3.2200,50.0000,3263.16843419561,7,4
12477,30,2,1-30-2019-002-04,4,1,1,1,Event Record 1,1,9158,0,1,9997.0000,1,9997.0000,-19.3200,122.0000,-16.1000,86.0000,315.64493614952,10,4
12605,22,4,1-22-2019-004-04,4,2,1,1,Event Record 1,1,7239,0,1,9997.0000,1,9997.0000,-14.4900,297.5000,6.4400,72.5000,110.996666632359,12,4
12479,29,2,1-29-2019-002-06,6,2,1,1,"Record 1, Most Recent",1,8574,0,1,0.0000,1,300.0000,-10.9480,300.0000,1.9320,68.0000,206.157258091837,2,4
12553,11,4,1-11-2019-004-02,2,1,1,1,First Record,1,5505,0,1,9997.0000,1,202.5000,-30.0104,9997.0000,997.0000,9997.0000,200.113582168481,8,4
12556,24,3,1-24-2019-003-03,3,1,1,2,Record 2,1,2666,0,2,9997.0000,1,110.0000,-23.9890,126.0000,-18.0320,106.0000,702.21699322091,1,4
12556,24,3,1-24-2019-003-03,3,2,1,1,Most Recent Event,1,999998,0,7,9997.0000,1,9997.0000,-24.3110,9997.0000,997.0000,9997.0000,702.21699322091,1,4
12545,22,3,1-22-2019-003-06,6,1,1,2,Second Record,1,9808,0,2,9997.0000,0,9997.0000,-0.9660,0.0000,997.0000,9997.0000,100.941428458699,12,4
12545,22,3,1-22-2019-003-06,6,1,1,1,First Record,1,9808,0,1,9997.0000,1,9997.0000,-33.0050,120.0000,997.0000,9997.0000,100.941428458699,12,4
12545,22,3,1-22-2019-003-06,6,2,1,1,First Record,1,9089,0,1,9997.0000,1,9997.0000,-38.6561,126.0000,11.4793,103.0000,100.941428458699,12,4
12581,27,2,1-27-2019-002-03,3,1,1,1,"Record 1, Most Recent",1,2740,0,1,0.0000,1,9997.0000,-19.0000,135.0000,-15.0000,300.0000,211.9833680347,3,4
12605,22,4,1-22-2019-004-04,4,1,1,1,Event 1,1,27236,0,0,9997.0000,1,60.0000,-6.4400,60.0000,-8.0500,60.0000,110.996666632359,12,4
12582,48,1,1-48-2019-001-02,2,1,1,2,Event Record 2,2,11857,0,2,9997.0000,1,9997.0000,-46.6900,170.0000,-25.7600,176.0000,105.380916745117,12,4
12606,22,5,1-22-2019-005-07,7,1,1,1,First Record,1,5283,0,1,9997.0000,1,9997.0000,0.9660,40.0000,997.0000,9997.0000,154.809786084949,12,4
12646,32,8,1-32-2019-008-02,2,1,1,2,Record 2,3,6006,0,2,1.9600,1,216.0000,-23.9890,190.0000,47.9780,216.0000,56.3288898385412,7,4
12612,21,4,1-21-2019-004-03,3,1,1,1,Event Record 1,1,7858,8,7,9997.0000,8,9997.0000,997.0000,9997.0000,997.0000,9997.0000,330.522138931043,11,4
12612,21,4,1-21-2019-004-03,3,1,1,2,Event Record 2,2,7858,1,2,1.1600,1,9997.0000,12.8800,104.0000,1.6100,56.0000,330.522138931043,11,4
12638,77,5,1-77-2019-005-09,9,1,1,2,Rollover,1,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1202.78711503528,9,4
12638,77,5,1-77-2019-005-09,9,1,1,1,Most Recent Frontal/Rear Event,1,999998,1,7,9997.0000,1,9997.0000,8.8550,9997.0000,997.0000,9997.0000,1202.78711503528,9,4
12650,27,3,1-27-2019-003-06,6,1,1,1,Event Record 1,1,8625,0,1,9997.0000,1,9997.0000,-11.2700,297.5000,-8.0500,142.5000,517.528505527565,3,4
12617,17,6,1-17-2019-006-06,6,1,1,1,First Record,1,13138,0,1,9997.0000,1,9997.0000,-19.1751,298.0000,12.6546,160.0000,137.90204803205,4,4
12617,17,6,1-17-2019-006-06,6,1,1,2,Second Record,3,13138,1,2,1.6000,1,9997.0000,-2.9624,298.0000,0.8533,298.0000,137.90204803205,4,4
12617,17,6,1-17-2019-006-06,6,2,1,1,Event Record 1,1,12294,0,1,9997.0000,1,9997.0000,-14.4900,150.0000,-27.3700,98.0000,137.90204803205,4,4
12596,18,2,1-18-2019-002-06,6,1,1,1,Most Recent Event,1,999998,0,7,9997.0000,1,9997.0000,-26.5650,9997.0000,997.0000,9997.0000,150.870265388479,6,4
12660,25,4,1-25-2019-004-04,4,1,1,1,Most Recent Event,1,7438,0,1,0.0000,1,9997.0000,-8.0500,250.0000,-1.9320,26.0000,897.053457960752,2,4
12671,33,6,1-33-2019-006-03,3,2,1,3,2nd Prior Event,1,4168,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,98.8585618311132,12,4
12671,33,6,1-33-2019-006-03,3,2,1,2,1st Prior Event,1,4168,0,7,9997.0000,1,9997.0000,23.1840,191.0000,997.0000,9997.0000,98.8585618311132,12,4
12645,32,7,1-32-2019-007-03,3,1,1,2,1st Prior Event,3,6115,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1393.75085526506,7,4
12558,73,2,1-73-2019-002-09,9,2,1,1,Deployment,1,33401,0,7,9997.0000,1,137.5000,-31.8297,137.5000,997.0000,9997.0000,456.871467646979,3,4
12671,33,6,1-33-2019-006-03,3,1,1,1,Event Record 1,2,2295,0,1,9997.0000,1,270.0000,1.9320,52.5000,-15.9390,300.0000,98.8585618311132,12,4
12634,11,6,1-11-2019-006-10,10,1,1,1,Deployment,1,10140,0,7,-0.8000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,22176.1474139505,8,4
12684,31,5,1-31-2019-005-07,7,1,1,1,Most Recent Event,1,6576,0,1,9995.0000,1,9997.0000,-14.9730,134.0000,6.9230,152.0000,276.905591523354,6,4
12654,31,4,1-31-2019-004-03,3,1,1,1,Most Recent Event,1,999998,0,7,9997.0000,1,9997.0000,-20.9300,9997.0000,997.0000,9997.0000,227.270424528455,6,4
12654,31,4,1-31-2019-004-03,3,2,1,2,1st Prior Event,1,986,0,7,9997.0000,7,9997.0000,-63.2730,296.5000,997.0000,9997.0000,227.270424528455,6,4
12654,31,4,1-31-2019-004-03,3,2,1,1,Most Recent Event,2,999998,0,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,227.270424528455,6,4
12682,21,8,1-21-2019-008-04,4,2,1,1,Event Record 1,1,4701,0,1,9997.0000,1,45.0000,9.0160,45.0000,0.0000,35.0000,1269.18053010584,11,4
12682,21,8,1-21-2019-008-04,4,2,1,2,Event Record 2,2,4701,0,2,0.8000,1,137.5000,-1.9320,137.5000,0.9660,145.0000,1269.18053010584,11,4
12672,33,7,1-33-2019-007-03,3,1,1,1,First Record,3,1118,0,2,3.0020,1,9997.0000,-15.9390,160.0000,997.0000,9997.0000,98.8585618311132,12,4
12650,27,3,1-27-2019-003-06,6,2,1,1,Most Recent Frontal/Rear Event,1,999998,1,7,9997.0000,1,9997.0000,-2.5760,9997.0000,997.0000,9997.0000,517.528505527565,3,4
12698,24,7,1-24-2019-007-03,3,1,1,1,Event Record 1,1,280,0,1,9997.0000,1,135.0000,-28.9800,135.0000,4.8300,135.0000,242.337441659876,1,4
12695,11,7,1-11-2019-007-05,5,1,1,1,Most Recent Event,1,4748,0,1,9997.0000,1,9997.0000,-42.0210,196.0000,-35.7420,100.0000,253.455795906353,8,4
12723,52,2,1-52-2019-002-06,6,1,1,1,First Record,1,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,225.224292628856,12,4
12572,28,2,1-28-2019-002-07,7,1,1,1,Pcm Event,1,999998,7,7,9997.0000,7,9997.0000,997.0000,9997.0000,997.0000,9997.0000,619.489629706347,3,4
12530,59,4,1-59-2019-004-03,3,2,1,2,Record 2,1,2514,0,2,9997.0000,1,166.0000,14.9730,166.0000,-5.9570,166.0000,118.763983508724,6,4
12721,66,7,1-66-2019-007-07,7,2,1,1,First Record,1,11746,1,1,9997.0000,1,9997.0000,-6.6493,126.0000,-6.1985,86.0000,205.025289865617,6,4
12717,25,5,1-25-2019-005-04,4,1,1,1,Record 1,1,2166,0,1,9997.0000,1,154.0000,-23.0230,154.0000,-4.9910,114.0000,1654.89239842618,2,4
12574,25,3,1-25-2019-003-07,7,2,1,1,Most Recent Event,1,999998,0,7,9997.0000,1,9997.0000,-4.3470,9997.0000,997.0000,9997.0000,1352.38871267609,2,4
12574,25,3,1-25-2019-003-07,7,2,1,2,1st Prior Event,1,999998,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,1352.38871267609,2,4
12706,12,8,1-12-2019-008-04,4,2,1,1,Most Recent Event,1,3605,0,1,9995.0000,1,9997.0000,-6.9230,94.0000,-8.0500,80.0000,2113.30005715441,9,4
12602,26,3,1-26-2019-003-04,4,1,1,1,Most Recent Event,1,4859,0,1,9997.0000,1,9997.0000,-22.5400,156.0000,6.2790,118.0000,1404.17383216407,10,4
12725,10,3,1-10-2019-003-06,6,2,1,1,First Record,1,7829,0,1,9997.0000,1,9997.0000,-10.2718,136.0000,-7.8568,132.0000,90.8946198422256,4,4
12600,30,6,1-30-2019-006-05,5,1,1,2,1st Prior Event,1,999998,0,7,9997.0000,1,9997.0000,-22.3790,9997.0000,997.0000,9997.0000,83.6566064058467,10,4
12600,30,6,1-30-2019-006-05,5,1,1,1,Most Recent Event,1,999998,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,83.6566064058467,10,4
12600,30,6,1-30-2019-006-05,5,3,1,1,Most Recent Event,1,10516,0,1,0.0000,1,9997.0000,-18.9980,240.0000,997.0000,9997.0000,83.6566064058467,10,4
12550,30,5,1-30-2019-005-04,4,2,1,2,Event Record 2,1,3697,0,1,9997.0000,1,247.5000,8.0500,300.0000,0.0000,0.0000,653.985964924972,10,4
12477,30,2,1-30-2019-002-04,4,2,1,3,2nd Prior Event,1,1842,0,7,9997.0000,1,9997.0000,-25.9210,123.0000,997.0000,9997.0000,315.64493614952,10,4
12477,30,2,1-30-2019-002-04,4,2,1,2,1st Prior Event,1,1842,0,7,9997.0000,1,9997.0000,997.0000,9997.0000,997.0000,9997.0000,315.64493614952,10,4
12730,22,9,1-22-2019-009-03,3,1,1,1,Most Recent Event,2,7769,0,7,9997.0000,1,9997.0000,-12.0750,170.5000,997.0000,9997.0000,37.4241414924972,12,4
12713,32,11,1-32-2019-011-04,4,1,1,1,Non-Deployment,1,60063,1,7,9997.0000,7,9997.0000,-0.0161,9997.0000,997.0000,9997.0000,1816.5679361984,7,4
12602,26,3,1-26-2019-003-04,4,2,1,1,Most Recent Frontal/Rear Event,1,999998,0,7,9997.0000,7,9997.0000,-22.7010,9997.0000,997.0000,9997.0000,1404.17383216407,10,4
12675,17,7,1-17-2019-007-06,6,1,1,2,Event Record 2,1,11094,0,2,0.5000,1,35.0000,0.0000,17.5000,1.6100,35.0000,820.094010105936,4,4
12744,33,9,1-33-2019-009-05,5,1,1,1,Event Record 1,1,4285,0,1,9997.0000,1,140.0000,-27.3700,150.0000,-30.5900,107.5000,55.3101317988717,12,4
12744,33,9,1-33-2019-009-05,5,1,1,2,Event Record 2,2,4285,0,2,0.2000,1,37.5000,1.6100,40.0000,-4.8300,40.0000,55.3101317988717,12,4
